,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Eric Maxim Choupo-Moting,10.0,cm CMR,"FW,AM,LM",28-219,90,41,1,6,26,10,2,41,1,0,0.0,1,100.0,21,69,2,0,1,0,6,0,24,1
1,Ramadan Sobhi,32.0,eg EGY,AM,20-278,77,30,1,11,14,5,3,30,0,0,,0,,18,142,49,1,1,0,1,1,18,2
2,Saido Berahino,9.0,bi BDI,"FW,AM",24-085,13,3,0,0,1,2,0,3,0,0,,0,,4,16,4,0,0,0,1,1,4,1
3,Xherdan Shaqiri,22.0,ch SUI,AM,26-018,87,30,0,2,14,15,0,30,2,1,50.0,1,50.0,19,114,30,1,0,0,2,2,17,4
4,Charlie Adam,16.0,sct SCO,"AM,CM",31-322,3,4,1,2,0,2,0,4,1,1,100.0,0,0.0,3,48,23,1,1,0,1,0,2,1
5,Joe Allen,4.0,wls WAL,"CM,RM",27-228,90,51,3,19,27,5,1,51,1,1,100.0,0,0.0,23,160,39,2,1,1,1,3,18,2
6,Darren Fletcher,24.0,sct SCO,CM,33-269,90,42,10,21,19,2,0,42,0,0,,0,,21,48,19,0,0,0,3,0,17,0
7,Erik Pieters,3.0,nl NED,"WB,LB",29-082,90,46,2,17,24,5,0,46,0,0,,0,,17,25,9,0,0,0,1,2,19,0
8,Mame Biram Diouf,18.0,sn SEN,"WB,RB",29-316,90,44,10,23,9,12,1,44,0,0,,0,,20,137,86,3,2,0,2,0,19,5
9,Kevin Wimmer,5.0,at AUT,CB,24-347,90,40,8,21,19,0,0,40,0,0,,0,,13,28,14,0,0,0,0,0,13,0
10,Ryan Shawcross,17.0,eng ENG,CB,30-024,90,29,15,19,10,0,0,29,0,0,,0,,7,63,45,1,0,0,0,0,7,0
11,Kurt Zouma,6.0,fr FRA,CB,23-001,90,45,17,38,4,3,0,45,0,0,,0,,6,25,9,0,0,0,1,0,4,0
12,Jack Butland,1.0,eng ENG,GK,24-232,90,30,24,30,0,0,0,30,0,0,,0,,12,148,114,0,0,0,0,0,3,0
13,13 Players,,,,,990,435,92,209,167,61,7,435,5,3,60.0,2,40.0,184,1023,443,9,6,1,19,9,165,16
