,num,joueur
0,,Paddy Kenny
1,,Adel Taarabt
2,,Alejandro Faurlín
3,,Jay Bothroyd
4,,Joey Barton
5,,Armand Traoré
6,,Anton Ferdinand
7,,Shaun Wright-Phillips
8,,Shaun Derry
9,,Fitz Hall
10,,Luke Young
