,num,joueur
0,,Ali Al-Habsi
1,,Victor Moses
2,,Ben Watson
3,,Maynor Figueroa
4,,Antolín Alcaraz
5,,Hugo Rodallega
6,,Tom Cleverley
7,,James McCarthy
8,,Gary Caldwell
9,,Charles N'Zogbia
10,,Emmerson Boyce
