,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Danny Ings,9.0,eng ENG,FW,26-076,90,1,0,0,1,0,0,0,,0,3,1,2,0,1,0,0
1,Nathan Redmond,22.0,eng ENG,"LM,AM",24-215,90,2,1,1,1,0,1,2,50.0,1,1,0,1,2,4,2,0
2,Manolo Gabbiadini,20.0,it ITA,"AM,RM",26-315,77,1,0,0,1,0,0,0,,0,0,0,0,0,1,2,0
3,Shane Long,7.0,ie IRL,RM,31-258,13,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
4,Pierre Højbjerg,23.0,dk DEN,CM,23-063,90,5,3,2,3,0,1,2,50.0,1,4,0,4,2,7,1,1
5,Mario Lemina,18.0,ga GAB,CM,25-036,90,1,1,0,1,0,0,0,,0,2,1,1,3,4,3,0
6,Ryan Bertrand,21.0,eng ENG,"LB,WB",29-063,90,0,0,0,0,0,0,0,,0,4,2,2,0,0,4,0
7,Cédric Soares,2.0,pt POR,"RB,WB",27-037,90,2,2,2,0,0,1,1,100.0,0,1,0,1,0,2,6,0
8,Wesley Hoedt,6.0,nl NED,CB,24-215,90,4,3,4,0,0,4,4,100.0,0,3,3,0,3,7,8,0
9,Maya Yoshida,3.0,jp JPN,CB,30-044,90,1,1,0,1,0,1,1,100.0,0,2,2,0,3,4,5,0
10,Jan Bednarek,35.0,pl POL,CB,22-178,45,2,2,1,1,0,1,1,100.0,0,3,3,0,1,3,8,0
11,Oriol Romeu,14.0,es ESP,DM,27-013,45,2,1,2,0,0,0,1,0.0,1,0,0,0,1,3,0,0
12,Alex McCarthy,1.0,eng ENG,GK,28-308,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
13,13 Players,,,,,990,21,14,12,9,0,9,13,69.2,4,23,12,11,15,36,40,1
