,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Roberto Firmino,9.0,br BRA,FW,26-085,67,34,0,1,14,19,5,34,2,2,100.0,0,0.0,21,102,52,4,2,2,1,1,26,11
1,Dominic Solanke,29.0,eng ENG,FW,20-103,23,12,0,0,4,9,4,12,1,1,100.0,0,0.0,6,84,68,3,2,2,0,0,10,2
2,Philippe Coutinho,10.0,br BRA,LW,25-197,90,51,1,3,18,30,3,51,6,5,83.3,1,16.7,33,236,123,5,4,1,0,2,37,11
3,Mohamed Salah,11.0,eg EGY,RW,25-194,68,27,0,1,5,21,8,27,4,3,75.0,1,25.0,17,93,71,3,2,3,3,1,22,7
4,Adam Lallana,20.0,eng ENG,RW,29-230,22,26,0,0,16,11,3,26,2,2,100.0,0,0.0,19,198,107,5,2,1,0,1,24,3
5,Georginio Wijnaldum,5.0,nl NED,LM,27-045,90,53,1,7,32,17,0,53,5,5,100.0,0,0.0,37,276,166,4,3,0,1,0,34,2
6,Emre Can,23.0,de GER,CM,23-348,90,83,4,11,65,7,0,83,0,0,,0,,54,362,270,6,1,0,1,1,62,2
7,Alex Oxlade-Chamberlain,21.0,eng ENG,RM,24-133,90,55,0,3,35,19,5,55,3,2,66.7,1,33.3,32,208,95,3,3,2,2,2,37,5
8,Andrew Robertson,26.0,sct SCO,LB,23-290,74,56,1,13,31,13,2,56,0,0,,0,,34,172,64,0,1,0,0,2,38,6
9,James Milner,7.0,eng ENG,LB,31-356,16,14,1,2,5,7,2,14,0,0,,0,,10,29,7,0,0,0,1,0,11,3
10,Ragnar Klavan,17.0,ee EST,CB,32-057,90,104,6,37,67,1,1,104,0,0,,0,,75,449,306,0,0,0,0,0,88,0
11,Joël Matip,32.0,cm CMR,CB,26-140,90,107,4,29,78,0,0,107,0,0,,0,,73,477,391,3,0,0,0,0,91,0
12,Trent Alexander-Arnold,66.0,eng ENG,RB,19-080,90,76,3,18,39,21,3,76,4,4,100.0,0,0.0,40,179,95,1,2,0,1,0,47,5
13,Simon Mignolet,22.0,be BEL,GK,29-295,90,33,21,33,0,0,0,33,0,0,,0,,19,93,65,0,0,0,0,0,20,0
14,14 Players,,,,,990,731,42,158,409,175,36,731,27,24,88.9,3,11.1,470,2958,1880,37,22,11,10,10,547,57
