,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
10,2010-11-06,,Premier League,Matchweek 11,Sat,Home,D,2,2,Everton,,"16,094",,4-3-3,Andre Marriner,https://fbref.com/en/matches/d088e0e2/Blackpool-Everton-November-6-2010-Premier-League,
11,2010-11-10,,Premier League,Matchweek 12,Wed,Away,L,2,3,Aston Villa,,"34,330",,4-2-3-1,Anthony Taylor,https://fbref.com/en/matches/94b4c9dc/Aston-Villa-Blackpool-November-10-2010-Premier-League,
12,2010-11-13,,Premier League,Matchweek 13,Sat,Away,D,0,0,West Ham,,"31,194",,4-3-3,Kevin Friend,https://fbref.com/en/matches/a22fe107/West-Ham-United-Blackpool-November-13-2010-Premier-League,
13,2010-11-20,,Premier League,Matchweek 14,Sat,Home,W,2,1,Wolves,,"15,922",,4-2-3-1,Mark Clattenburg,https://fbref.com/en/matches/1642b0ce/Blackpool-Wolverhampton-Wanderers-November-20-2010-Premier-League,
14,2010-11-27,,Premier League,Matchweek 15,Sat,Away,D,2,2,Bolton,,"25,851",,4-3-3,Mike Dean,https://fbref.com/en/matches/0d9387d3/Bolton-Wanderers-Blackpool-November-27-2010-Premier-League,
15,2010-12-11,,Premier League,Matchweek 17,Sat,Away,W,1,0,Stoke City,,"26,879",,4-2-3-1,Anthony Taylor,https://fbref.com/en/matches/1701f975/Stoke-City-Blackpool-December-11-2010-Premier-League,
16,2010-12-28,,Premier League,Matchweek 20,Tue,Away,W,2,0,Sunderland,,"42,892",,4-2-3-1,Andre Marriner,https://fbref.com/en/matches/9a9e2067/Sunderland-Blackpool-December-28-2010-Premier-League,
17,2011-01-01,,Premier League,Matchweek 21,Sat,Away,L,0,1,Manchester City,,"47,296",,4-3-3,Mark Clattenburg,https://fbref.com/en/matches/79bd429e/Manchester-City-Blackpool-January-1-2011-Premier-League,
18,2011-01-04,,Premier League,Matchweek 22,Tue,Home,L,1,2,Birmingham City,,"14,550",,4-4-2,Jon Moss,https://fbref.com/en/matches/d565cec1/Blackpool-Birmingham-City-January-4-2011-Premier-League,
19,2011-01-12,,Premier League,Matchweek 19,Wed,Home,W,2,1,Liverpool,,"16,089",,4-2-3-1,Michael Oliver,https://fbref.com/en/matches/36e54cdd/Blackpool-Liverpool-January-12-2011-Premier-League,
20,2011-01-15,,Premier League,Matchweek 23,Sat,Away,L,2,3,West Brom,,"25,316",,4-2-3-1,Stuart Attwell,https://fbref.com/en/matches/1954efb3/West-Bromwich-Albion-Blackpool-January-15-2011-Premier-League,
21,2011-01-22,,Premier League,Matchweek 24,Sat,Home,L,1,2,Sunderland,,"16,037",,4-2-3-1,Lee Mason,https://fbref.com/en/matches/3d4340ab/Blackpool-Sunderland-January-22-2011-Premier-League,
22,2011-01-25,,Premier League,Matchweek 16,Tue,Home,L,2,3,Manchester Utd,,"15,574",,4-2-3-1,Peter Walton,https://fbref.com/en/matches/07fd3bb8/Blackpool-Manchester-United-January-25-2011-Premier-League,
23,2011-02-02,,Premier League,Matchweek 25,Wed,Home,L,1,3,West Ham,,"15,095",,4-3-3,Stuart Attwell,https://fbref.com/en/matches/f54fbaa0/Blackpool-West-Ham-United-February-2-2011-Premier-League,
24,2011-02-05,,Premier League,Matchweek 26,Sat,Away,L,3,5,Everton,,"38,202",,4-2-3-1,Kevin Friend,https://fbref.com/en/matches/ffdc6580/Everton-Blackpool-February-5-2011-Premier-League,
25,2011-02-12,,Premier League,Matchweek 27,Sat,Home,D,1,1,Aston Villa,,"16,000",,4-2-3-1,Howard Webb,https://fbref.com/en/matches/790597b2/Blackpool-Aston-Villa-February-12-2011-Premier-League,
26,2011-02-22,,Premier League,Matchweek 18,Tue,Home,W,3,1,Tottenham,,"16,069",,4-3-3,Chris Foy,https://fbref.com/en/matches/15918ed4/Blackpool-Tottenham-Hotspur-February-22-2011-Premier-League,
27,2011-02-26,,Premier League,Matchweek 28,Sat,Away,L,0,4,Wolves,,"29,086",,4-3-3,Neil Swarbrick,https://fbref.com/en/matches/07521198/Wolverhampton-Wanderers-Blackpool-February-26-2011-Premier-League,
28,2011-03-07,,Premier League,Matchweek 29,Mon,Home,L,1,3,Chelsea,,"15,584",,4-5-1,Mike Dean,https://fbref.com/en/matches/2fe04a34/Blackpool-Chelsea-March-7-2011-Premier-League,
29,2011-03-19,,Premier League,Matchweek 30,Sat,Away,D,2,2,Blackburn,,"27,209",,4-2-3-1,Howard Webb,https://fbref.com/en/matches/2445a28f/Blackburn-Rovers-Blackpool-March-19-2011-Premier-League,
30,2011-04-03,,Premier League,Matchweek 31,Sun,Away,L,0,3,Fulham,,"25,692",,4-2-3-1,Stuart Attwell,https://fbref.com/en/matches/0656871d/Fulham-Blackpool-April-3-2011-Premier-League,
31,2011-04-10,,Premier League,Matchweek 32,Sun,Home,L,1,3,Arsenal,,"16,030",,4-2-3-1,Lee Mason,https://fbref.com/en/matches/bc7c5ace/Blackpool-Arsenal-April-10-2011-Premier-League,
32,2011-04-16,,Premier League,Matchweek 33,Sat,Home,L,1,3,Wigan Athletic,,"16,030",,4-2-3-1,Peter Walton,https://fbref.com/en/matches/cd873014/Blackpool-Wigan-Athletic-April-16-2011-Premier-League,
33,2011-04-23,,Premier League,Matchweek 34,Sat,Home,D,1,1,Newcastle Utd,,"16,003",,4-3-3,Martin Atkinson,https://fbref.com/en/matches/6190afac/Blackpool-Newcastle-United-April-23-2011-Premier-League,
34,2011-04-30,,Premier League,Matchweek 35,Sat,Home,D,0,0,Stoke City,,"16,003",,4-3-3,Mark Clattenburg,https://fbref.com/en/matches/9122d7c9/Blackpool-Stoke-City-April-30-2011-Premier-League,
35,2011-05-07,,Premier League,Matchweek 36,Sat,Away,D,1,1,Tottenham,,"35,585",,4-3-3,Lee Probert,https://fbref.com/en/matches/86f2ee08/Tottenham-Hotspur-Blackpool-May-7-2011-Premier-League,
36,2011-05-14,,Premier League,Matchweek 37,Sat,Home,W,4,3,Bolton,,"15,979",,4-3-3,Andre Marriner,https://fbref.com/en/matches/fab9fa07/Blackpool-Bolton-Wanderers-May-14-2011-Premier-League,
37,2011-05-22,,Premier League,Matchweek 38,Sun,Away,L,2,4,Manchester Utd,,"75,400",,4-3-3,Mike Dean,https://fbref.com/en/matches/7ba049d4/Manchester-United-Blackpool-May-22-2011-Premier-League,
