,num,joueur
0,,Edwin van der Sar
1,,Park Ji-sung
2,,Nemanja Vidić
3,,Patrice Evra
4,,Rio Ferdinand
5,,Ryan Giggs
6,,Rafael
7,,Michael Carrick
8,,Wayne Rooney
9,,Dimitar Berbatov
10,,Anderson
