,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Roberto Firmino,9.0,br BRA,FW,29-015,77,36,1,3,15,19,5,36,2,1,50.0,1,50.0,18,90,48,0,2,0,1,0,25,9
1,Diogo Jota,20.0,pt POR,LW,23-318,13,8,0,0,0,8,2,8,1,1,100.0,0,0.0,7,70,63,3,1,1,0,0,7,4
2,Sadio Mané,10.0,sn SEN,"LW,FW",28-190,90,58,1,4,27,27,9,58,3,1,33.3,2,66.7,37,212,126,6,6,2,7,0,46,16
3,Mohamed Salah,11.0,eg EGY,RW,28-124,90,51,1,4,18,29,10,51,4,1,25.0,3,75.0,37,161,74,3,3,2,8,2,46,12
4,Thiago Alcántara,6.0,es ESP,"LM,CM",29-189,90,91,2,10,65,17,1,91,5,4,80.0,1,20.0,64,307,167,1,1,0,2,1,69,1
5,Fabinho,3.0,br BRA,CM,26-360,89,65,2,9,48,8,1,65,0,0,,0,,37,147,80,1,0,0,1,0,41,0
6,Georginio Wijnaldum,5.0,nl NED,LM,29-341,1,6,1,2,3,1,0,6,0,0,,0,,3,24,13,1,1,0,0,0,3,0
7,Jordan Henderson,14.0,eng ENG,RM,30-122,90,76,0,8,46,23,4,76,3,1,33.3,2,66.7,44,170,89,3,0,0,0,0,53,3
8,Andrew Robertson,26.0,sct SCO,LB,26-220,90,69,1,11,27,32,4,69,2,1,50.0,1,50.0,45,287,178,4,3,1,3,0,46,8
9,Virgil van Dijk,4.0,nl NED,CB,29-101,10,2,0,0,2,0,0,2,0,0,,0,,1,11,0,0,0,0,0,0,1,0
10,Joe Gomez,12.0,eng ENG,CB,23-147,80,51,10,29,22,0,0,51,0,0,,0,,26,143,79,0,0,0,0,0,30,0
11,Joël Matip,32.0,cm CMR,CB,29-070,90,58,4,24,31,3,1,58,0,0,,0,,32,148,90,0,1,0,0,1,33,0
12,Trent Alexander-Arnold,66.0,eng ENG,RB,22-010,90,74,1,15,41,18,0,74,2,1,50.0,1,50.0,49,204,103,0,1,0,1,1,47,4
13,Adrián,13.0,es ESP,GK,33-288,90,31,30,31,0,0,0,31,0,0,,0,,12,57,21,0,0,0,0,0,10,0
14,14 Players,,,,,990,676,54,150,345,185,37,676,22,11,50.0,11,50.0,412,2031,1131,22,19,6,23,5,457,57
