,num,joueur
0,,Fabrice Muamba
1,,David N'Gog
2,,Grétar Steinsson
3,,Chris Eagles
4,,Mark Davies
5,,David Wheater
6,,Nigel Reo-Coker
7,,Martin Petrov
8,,Sam Ricketts
9,,
10,,Jay Lynch
