,num,joueur
0,13,Kiko Casilla
1,2,Luke Ayling
2,6,Liam Cooper
3,10,Ezgjan Alioski
4,15,Stuart Dallas
5,18,Raphinha
6,19,Pablo Hernández
7,20,Rodrigo
8,22,Jack Harrison
9,23,Kalvin Phillips
10,28,Gaetano Berardi
