,num,joueur
0,1,Robert Sánchez
1,4,Adam Webster
2,5,Lewis Dunk
3,8,Yves Bissouma
4,9,Neal Maupay
5,10,Alexis Mac Allister
6,11,Leandro Trossard
7,13,Pascal Groß
8,14,Adam Lallana
9,20,Solly March
10,24,Shane Duffy
