,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Teemu Pukki,22.0,fi FIN,FW,31-236,90,21,0,1,5,15,5,21,0,0,,0,,11,139,50,2,1,1,1,0,13,5
1,Todd Cantwell,14.0,eng ENG,LW,23-266,45,19,1,6,4,9,1,19,0,0,,0,,8,31,3,0,0,0,3,2,10,1
2,Josh Sargent,24.0,us USA,RW,21-273,45,17,1,4,5,9,1,17,0,0,,0,,12,62,39,2,1,0,3,0,10,1
3,Milot Rashica,17.0,xk KVX,"RW,LW",25-145,89,46,1,10,10,28,4,46,0,0,,0,,26,200,120,6,3,2,2,2,25,8
4,Christos Tzolis,18.0,gr GRE,LW,19-294,1,1,0,0,0,1,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0
5,Kenny McLean,23.0,sct SCO,LM,29-316,90,41,3,7,17,17,1,41,2,2,100.0,0,0.0,18,52,19,0,0,0,1,1,24,4
6,Mathias Normann,16.0,no NOR,CM,25-176,90,57,5,15,35,7,0,57,1,0,0.0,1,100.0,33,96,28,0,0,0,2,0,31,1
7,Billy Gilmour,8.0,sct SCO,RM,20-162,85,53,3,8,26,20,0,53,3,1,33.3,2,66.7,23,141,54,1,2,0,0,0,27,1
8,Lukas Rupp,7.0,de GER,RM,30-316,5,4,1,2,2,0,0,4,0,0,,0,,2,26,0,0,1,0,1,0,0,0
9,Brandon Williams,21.0,eng ENG,LB,21-078,90,46,3,14,16,18,1,46,2,1,50.0,1,50.0,26,162,32,2,3,0,1,0,27,2
10,Ben Gibson,4.0,eng ENG,CB,28-309,90,42,11,25,15,2,1,42,0,0,,0,,21,90,29,0,0,0,0,0,23,0
11,Grant Hanley,5.0,sct SCO,CB,30-000,90,46,11,22,22,2,1,46,0,0,,0,,16,84,13,0,0,0,1,0,15,0
12,Max Aarons,2.0,eng ENG,RB,21-320,90,54,3,23,21,10,0,54,0,0,,0,,19,113,67,1,0,0,2,1,21,2
13,Tim Krul,1.0,nl NED,GK,33-231,90,38,31,37,1,0,0,38,0,0,,0,,17,151,104,0,0,0,0,0,16,0
14,14 Players,,,,,990,485,74,174,179,138,15,485,8,4,50.0,4,50.0,232,1347,558,14,11,3,17,6,242,25
