,num,joueur
0,,Ramires
1,,Oscar
2,,John Terry
3,,Ryan Bertrand
4,,Gary Cahill
5,,Branislav Ivanović
6,,Demba Ba
7,,Ashley Cole
8,,Frank Lampard
9,,
10,,Ross Turnbull
