,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,João Félix,11.0,pt POR,FW,23-128,85,1,0,0,0,4,2,0,0,32,1,0,0,0.3,0.3,0.0,3,1,15,21,71.4,2,24,4,4,1
1,Carney Chukwuemeka,30.0,eng ENG,LW,19-149,5,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,1,5,0,0,0
2,Christian Pulisic,10.0,us USA,LW,24-181,61,0,0,0,0,0,0,0,0,32,0,1,2,0.0,0.0,0.1,2,0,14,23,60.9,2,26,3,2,1
3,Conor Gallagher,23.0,eng ENG,"RW,LW",23-040,29,0,0,0,0,0,0,0,0,15,0,0,1,0.0,0.0,0.0,0,0,6,9,66.7,0,10,1,4,2
4,Kai Havertz,29.0,de GER,"RW,FW",23-280,90,1,0,1,1,5,3,0,0,46,0,1,0,1.2,0.4,0.1,2,0,29,34,85.3,2,31,2,3,1
5,Ben Chilwell,21.0,eng ENG,LM,26-087,90,0,0,0,0,1,1,0,0,91,1,2,4,0.1,0.1,0.6,9,0,61,82,74.4,3,59,7,2,2
6,Mateo Kovačić,8.0,hr CRO,CM,28-316,80,0,0,0,0,2,0,0,0,80,2,1,0,0.1,0.1,0.1,7,0,59,73,80.8,9,58,0,2,0
7,Ruben Loftus-Cheek,12.0,eng ENG,CM,27-054,10,0,0,0,0,0,0,0,0,8,1,0,0,0.0,0.0,0.0,0,0,7,7,100.0,0,3,0,0,0
8,Enzo Fernández,5.0,ar ARG,CM,22-060,90,0,0,0,0,3,0,0,0,84,5,0,0,0.2,0.2,0.1,7,1,65,73,89.0,13,64,1,1,0
9,Reece James,24.0,eng ENG,RM,23-100,90,0,0,0,0,2,0,1,0,58,1,0,1,0.1,0.1,0.2,4,1,39,48,81.3,2,40,4,5,3
10,Benoît Badiashile,4.0,fr FRA,CB,21-357,90,0,0,0,0,1,0,0,0,79,0,2,1,0.2,0.2,0.0,0,0,63,71,88.7,10,57,1,0,0
11,Kalidou Koulibaly,26.0,sn SEN,CB,31-271,90,0,0,0,0,0,0,1,0,62,2,0,1,0.0,0.0,0.0,1,0,45,53,84.9,2,46,0,0,0
12,Wesley Fofana,33.0,fr FRA,CB,22-091,86,0,0,0,0,1,0,0,0,65,2,1,0,0.2,0.2,0.0,1,1,47,57,82.5,3,42,4,2,1
13,Trevoh Chalobah,14.0,eng ENG,CB,23-256,4,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,3,0,0,0
14,Kepa Arrizabalaga,1.0,es ESP,GK,28-166,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,33,39,84.6,0,24,0,0,0
15,15 Players,,,,,990,2,0,1,1,19,6,2,0,701,15,8,10,2.4,1.6,1.3,36,4,491,599,82.0,49,492,27,25,11
