,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Allan Saint-Maximin,10.0,fr FRA,FW,23-234,73,22,24,91.7,273,44,15,17,88.2,7,7,100.0,0,0,,0,0.0,0.0,0,0,0,0,2
1,Ryan Fraser,21.0,sct SCO,FW,26-251,17,3,4,75.0,59,8,2,2,100.0,0,0,,1,1,100.0,0,0.0,0.0,0,0,0,0,0
2,Callum Wilson,13.0,eng ENG,FW,28-248,86,9,14,64.3,115,20,6,9,66.7,1,1,100.0,1,1,100.0,0,0.5,0.2,1,0,1,0,1
3,Andy Carroll,7.0,eng ENG,FW,31-300,4,2,2,100.0,19,0,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
4,Miguel Almirón,24.0,py PAR,CM,26-265,82,27,32,84.4,385,71,13,14,92.9,10,11,90.9,1,1,100.0,0,0.0,0.0,1,1,1,0,3
5,Isaac Hayden,14.0,eng ENG,CM,25-224,8,2,5,40.0,29,0,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
6,Jeff Hendrick,16.0,ie IRL,CM,28-275,90,38,48,79.2,577,77,21,22,95.5,13,15,86.7,2,7,28.6,0,0.0,0.0,0,0,0,0,1
7,Sean Longstaff,36.0,eng ENG,CM,23-002,90,36,41,87.8,766,131,15,16,93.8,14,14,100.0,6,9,66.7,0,0.1,0.1,2,1,0,0,1
8,Jamal Lewis,15.0,nir NIR,LB,22-281,90,38,49,77.6,562,173,24,24,100.0,11,16,68.8,2,3,66.7,0,0.0,0.0,1,3,2,1,1
9,Federico Fernández,18.0,ar ARG,CB,31-254,90,41,49,83.7,959,342,11,12,91.7,19,19,100.0,10,16,62.5,0,0.0,0.0,1,0,0,0,2
10,Jamaal Lascelles,6.0,eng ENG,CB,26-356,90,28,33,84.8,491,143,12,15,80.0,14,15,93.3,2,3,66.7,0,0.0,0.0,0,1,0,0,0
11,Fabian Schär,5.0,ch SUI,CB,28-317,90,33,43,76.7,553,348,19,21,90.5,9,11,81.8,4,9,44.4,0,0.0,0.0,0,1,0,0,1
12,Jacob Murphy,23.0,eng ENG,RB,25-251,90,26,41,63.4,343,193,21,25,84.0,3,6,50.0,2,5,40.0,0,0.0,0.0,0,2,2,0,4
13,Karl Darlow,26.0,eng ENG,GK,30-024,90,14,30,46.7,513,365,0,0,,7,7,100.0,7,23,30.4,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,319,415,76.9,5644,1915,162,180,90.0,109,123,88.6,38,78,48.7,0,0.6,0.5,6,9,6,1,16
