,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Ivan Toney,17.0,eng ENG,FW,26-157,90,1,1,0,0,1,0,0,,0,2,0,2,1,2,0,0
1,Yoane Wissa,11.0,cd COD,LW,25-351,82,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0
2,Saman Ghoddos,14.0,ir IRN,LW,28-348,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
3,Bryan Mbeumo,19.0,cm CMR,"RW,RM",23-013,90,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,1,0
4,Mathias Jensen,8.0,dk DEN,LM,26-231,59,1,0,1,0,0,0,0,,0,1,0,1,0,1,0,0
5,Vitaly Janelt,27.0,de GER,CB,24-102,31,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0
6,Christian Nørgaard,6.0,dk DEN,CM,28-163,90,2,1,1,1,0,0,0,,0,1,0,1,2,4,0,1
7,Josh Dasilva,10.0,eng ENG,"RM,CM",23-301,73,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0
8,Shandon Baptiste,26.0,gd GRN,CM,24-134,17,1,1,0,0,1,1,2,50.0,1,0,0,0,1,2,1,0
9,Rico Henry,3.0,eng ENG,"LB,LM",25-043,90,2,1,2,0,0,0,1,0.0,1,2,1,1,0,2,1,0
10,Ben Mee,16.0,eng ENG,CB,32-333,90,1,0,0,1,0,0,0,,0,1,1,0,1,2,1,0
11,Pontus Jansson,18.0,se SWE,CB,31-188,90,0,0,0,0,0,0,0,,0,3,3,0,1,1,2,0
12,Aaron Hickey,2.0,sct SCO,RB,20-071,58,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,1,0
13,Keane Lewis-Potter,23.0,eng ENG,RW,21-179,32,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,David Raya,1.0,es ESP,GK,26-339,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
15,15 Players,,,,,990,12,5,8,2,2,1,5,20.0,4,11,5,6,6,18,9,1
