,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Gabriel Jesus,9.0,br BRA,FW,24-028,90,29,28,1,1,0,0,1,0,0,0,0,0,20,0,1
1,Sergio Agüero,10.0,ar ARG,FW,32-333,90,43,41,2,0,0,0,1,1,0,0,0,0,32,0,2
2,Raheem Sterling,7.0,eng ENG,LM,26-144,90,36,36,0,0,0,0,0,0,0,0,0,0,29,0,3
3,Rodri,16.0,es ESP,CM,24-313,90,122,122,0,0,0,6,1,0,0,0,0,0,111,0,0
4,Fernandinho,25.0,br BRA,CM,35-362,66,97,94,2,2,0,3,1,0,0,0,0,0,84,1,2
5,Oleksandr Zinchenko,11.0,ua UKR,CM,24-137,24,23,23,0,0,0,0,0,0,0,0,0,0,21,0,0
6,Ferrán Torres,21.0,es ESP,RM,21-061,90,42,35,7,1,0,0,9,0,6,3,3,0,28,0,0
7,Benjamin Mendy,22.0,fr FRA,LB,26-288,90,60,54,6,0,0,0,2,6,0,0,0,0,52,0,1
8,Aymeric Laporte,14.0,es ESP,CB,26-339,90,95,93,2,2,0,3,0,0,0,0,0,0,88,0,0
9,Nathan Aké,6.0,nl NED,CB,26-072,90,74,74,0,0,0,0,0,0,0,0,0,0,71,0,0
10,João Cancelo,27.0,pt POR,RB,26-339,90,89,81,8,3,0,0,3,5,0,0,0,0,72,0,2
11,Ederson,31.0,br BRA,GK,27-257,90,25,16,9,2,0,0,0,0,0,0,0,0,25,0,0
12,12 Players,,,,,990,735,697,37,11,0,12,18,12,6,3,3,0,633,1,11
