,num,joueur
0,,Jussi Jääskeläinen
1,,Fabrice Muamba
2,,Stuart Holden
3,,Grétar Steinsson
4,,Paul Robinson
5,,Gary Cahill
6,,Lee Chung-yong
7,,Johan Elmander
8,,Kevin Davies
9,,Martin Petrov
10,,Zat Knight
