,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Jean-Philippe Mateta,14.0,fr FRA,FW,25-228,70,0,0,0,1,2,1,0,0,0,0,0,0,2,1,4,20.0
1,Odsonne Édouard,22.0,fr FRA,FW,25-026,20,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,50.0
2,Jordan Ayew,9.0,gh GHA,"AM,FW",31-153,90,0,0,0,3,3,1,1,2,3,0,0,0,5,1,4,20.0
3,Jeffrey Schlupp,15.0,gh GHA,"LW,LM",30-050,70,0,0,0,0,2,0,1,1,0,0,0,0,2,0,1,0.0
4,Eberechi Eze,10.0,eng ENG,LW,24-227,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
5,Will Hughes,19.0,eng ENG,"DM,CM",27-300,55,1,0,0,1,1,0,0,4,3,0,0,0,4,2,0,100.0
6,Albert Sambi Lokonga,8.0,be BEL,DM,23-112,35,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,
7,Cheick Doucouré,28.0,ml MLI,"DM,CM",23-034,90,1,0,0,3,1,0,1,2,1,0,0,0,5,1,1,50.0
8,Michael Olise,7.0,fr FRA,"RW,RM",21-061,83,0,0,0,0,0,0,6,2,2,0,0,0,6,0,0,
9,Naouirou Ahamada,29.0,fr FRA,RW,20-319,7,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,
10,Tyrick Mitchell,3.0,eng ENG,LB,23-163,90,1,0,0,1,0,0,2,1,1,0,0,0,8,2,0,100.0
11,Marc Guéhi,6.0,eng ENG,CB,22-213,90,0,0,0,0,0,0,0,2,1,0,0,0,2,1,2,33.3
12,James Tomkins,5.0,eng ENG,CB,33-319,90,0,0,0,0,1,0,0,0,2,0,0,0,6,1,3,25.0
13,Nathaniel Clyne,17.0,eng ENG,RB,31-312,90,0,0,0,0,1,0,2,0,0,0,0,0,7,0,0,
14,Vicente Guaita,13.0,es ESP,GK,36-032,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
15,15 Players,,,,,990,4,0,0,10,11,3,13,15,14,0,0,0,54,10,16,38.5
