,num,joueur
0,,Leon Britton
1,,José Cañas
2,,Ashley Williams
3,,Àngel Rangel
4,,Alejandro Pozuelo
5,,Ben Davies
6,,Jonjo Shelvey
7,,Wayne Routledge
8,,Wilfried Bony
9,,
10,,David Cornell
