,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
0,Cameron Jerome,,eng ENG,FW,24-260,90,0,0,0,,,,0,0,,,,,,,0,,
1,Kevin Phillips,,eng ENG,FW,37-280,30,0,0,0,,,,0,0,,,,,,,0,,
2,Jean Beausejour,,cl CHI,"DF,FW",26-334,60,0,0,0,,,,0,0,,,,,,,0,,
3,Lee Bowyer,,eng ENG,MF,34-118,90,0,0,0,,,,1,0,,,,,,,0,,
4,Barry Ferguson,,sct SCO,MF,33-088,90,0,0,0,,,,0,0,,,,,,,0,,
5,Craig Gardner,,eng ENG,MF,24-157,28,0,0,0,,,,2,1,,,,,,,0,,
6,Sebastian Larsson,,se SWE,MF,25-329,90,1,0,0,,,,0,0,,,,,,,0,,
7,Liam Ridgewell,,eng ENG,DF,26-284,90,0,0,0,,,,0,0,,,,,,,0,,
8,Roger Johnson,,eng ENG,DF,28-003,90,0,0,0,,,,0,0,,,,,,,0,,
9,Martin Jiránek,,cz CZE,DF,31-341,90,0,0,0,,,,0,0,,,,,,,0,,
10,Stephen Carr,,ie IRL,DF,34-245,90,0,0,0,,,,0,0,,,,,,,0,,
11,Ben Foster,,eng ENG,GK,28-028,90,0,0,0,,,,1,0,,,,,,,0,,
12,12 Players,,,,,928,1,0,0,,,,4,1,,,,,,,0,,
