,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Diogo Jota,20.0,pt POR,FW,25-012,90,16,24,66.7,168,40,13,15,86.7,3,6,50.0,0,0,,0,0.1,0.1,1,0,3,0,4
1,Sadio Mané,10.0,sn SEN,LW,29-250,90,25,30,83.3,387,107,10,15,66.7,7,7,100.0,3,3,100.0,0,0.5,0.5,1,2,4,0,5
2,Mohamed Salah,11.0,eg EGY,RW,29-184,73,31,42,73.8,372,78,20,22,90.9,9,15,60.0,1,2,50.0,0,0.2,0.2,1,3,1,0,4
3,Roberto Firmino,9.0,br BRA,RW,30-075,17,12,14,85.7,107,23,9,10,90.0,1,1,100.0,0,0,,1,0.0,0.0,1,1,0,0,0
4,Thiago Alcántara,6.0,es ESP,LM,30-249,89,83,96,86.5,1459,406,40,46,87.0,35,38,92.1,6,8,75.0,0,0.0,0.1,2,15,1,1,11
5,James Milner,7.0,eng ENG,LM,35-346,1,9,11,81.8,139,39,6,7,85.7,3,3,100.0,0,0,,0,0.0,0.0,0,2,0,0,1
6,Jordan Henderson,14.0,eng ENG,CM,31-182,90,111,123,90.2,1874,448,54,56,96.4,45,47,95.7,9,16,56.3,0,0.1,0.1,1,14,2,0,17
7,Alex Oxlade-Chamberlain,15.0,eng ENG,RM,28-123,73,28,36,77.8,448,92,10,11,90.9,14,17,82.4,2,5,40.0,0,0.3,0.0,1,5,0,0,6
8,Naby Keïta,8.0,gn GUI,RM,26-309,17,11,15,73.3,118,26,7,10,70.0,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,1
9,Andrew Robertson,26.0,sct SCO,LB,27-280,90,67,85,78.8,929,195,43,47,91.5,20,29,69.0,2,5,40.0,0,0.1,0.1,1,1,0,0,2
10,Ibrahima Konaté,5.0,fr FRA,CB,22-205,90,81,89,91.0,1301,518,39,42,92.9,38,42,90.5,2,3,66.7,0,0.0,0.0,0,5,1,0,6
11,Joël Matip,32.0,cm CMR,CB,30-130,90,81,88,92.0,1491,414,25,28,89.3,52,56,92.9,4,4,100.0,0,0.0,0.1,1,9,2,0,9
12,Trent Alexander-Arnold,66.0,eng ENG,RB,23-070,90,77,105,73.3,1480,511,37,42,88.1,23,33,69.7,16,28,57.1,0,0.1,0.3,3,6,5,2,11
13,Alisson,1.0,br BRA,GK,29-075,90,27,32,84.4,620,480,7,7,100.0,14,15,93.3,6,10,60.0,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,659,790,83.4,10893,3377,320,358,89.4,266,312,85.3,51,84,60.7,1,1.3,1.7,13,63,19,3,77
