,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Carlos Vinícius,30.0,br BRA,FW,27-293,89,0,0,0,2,3,0,0,0,0,0,0,0,1,2,1,66.7
1,Nathaniel Chalobah,12.0,eng ENG,DM,28-031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2,Willian,20.0,br BRA,LW,34-156,82,0,0,0,1,2,0,0,0,0,0,0,0,3,0,0,
3,Manor Solomon,11.0,il ISR,LW,23-172,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
4,Bobby Reid,14.0,jm JAM,RW,29-344,67,0,0,0,1,1,2,2,0,1,0,0,0,3,0,0,
5,Harry Wilson,8.0,wls WAL,RW,25-296,23,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
6,Andreas Pereira,18.0,br BRA,AM,27-011,89,1,0,0,1,2,0,9,0,0,0,0,0,6,0,1,0.0
7,Daniel James,21.0,wls WAL,"FW,AM",25-063,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,Harrison Reed,6.0,eng ENG,DM,27-350,67,0,0,0,1,1,0,1,1,1,0,0,0,3,1,0,100.0
9,Tom Cairney,10.0,sct SCO,"DM,AM",31-357,23,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,
10,João Palhinha,26.0,pt POR,DM,27-187,90,0,0,0,2,1,1,0,1,2,0,0,0,6,2,1,66.7
11,Antonee Robinson,33.0,us USA,LB,25-157,90,1,0,0,1,0,0,3,3,0,0,0,0,10,0,0,
12,Tim Ream,13.0,us USA,CB,35-099,90,0,0,0,0,1,0,0,3,0,0,0,0,5,0,0,
13,Tosin Adarabioyo,4.0,eng ENG,CB,25-110,90,1,0,0,1,1,0,0,0,0,0,0,0,6,3,0,100.0
14,Kenny Tete,2.0,nl NED,RB,27-095,90,0,0,0,2,2,0,3,2,1,0,0,0,3,1,1,50.0
15,Bernd Leno,17.0,de GER,GK,30-314,90,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
16,16 Players,,,,,990,4,0,0,12,16,3,20,10,6,0,0,0,50,10,5,66.7
