,num,joueur
0,,Giorgos Karagounis
1,,Steve Sidwell
2,,Aaron Hughes
3,,John Arne Riise
4,,Alexander Kačaniklić
5,,Scott Parker
6,,Ashkan Dejagah
7,,Sascha Riether
8,,Philippe Senderos
9,,
10,,David Stockdale
