,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
0,Cameron Jerome,,eng ENG,FW,24-140,78,0,0,0,,,,0,0,,,,,,,0,,
1,Kevin Phillips,,eng ENG,FW,37-160,12,0,0,0,,,,0,0,,,,,,,0,,
2,Jean Beausejour,,cl CHI,"DF,FW",26-214,58,0,0,0,,,,0,0,,,,,,,0,,
3,Alexander Hleb,,by BLR,MF,29-245,32,0,0,0,,,,0,0,,,,,,,0,,
4,Lee Bowyer,,eng ENG,MF,33-363,68,0,0,0,,,,0,0,,,,,,,0,,
5,Nikola Žigić,,rs SRB,FW,30-098,22,0,0,0,,,,0,0,,,,,,,0,,
6,Craig Gardner,,eng ENG,MF,24-037,90,0,0,0,,,,0,0,,,,,,,0,,
7,Sebastian Larsson,,se SWE,MF,25-209,90,0,0,0,,,,0,0,,,,,,,0,,
8,Barry Ferguson,,sct SCO,MF,32-333,90,0,0,0,,,,0,0,,,,,,,0,,
9,Liam Ridgewell,,eng ENG,DF,26-164,90,0,0,0,,,,1,0,,,,,,,0,,
10,Scott Dann,,eng ENG,DF,23-321,90,0,0,0,,,,1,0,,,,,,,0,,
11,Roger Johnson,,eng ENG,DF,27-248,90,0,0,0,,,,1,0,,,,,,,1,,
12,Stephen Carr,,ie IRL,DF,34-125,90,0,0,0,,,,0,0,,,,,,,0,,
13,Ben Foster,,eng ENG,GK,27-273,90,0,0,0,,,,0,0,,,,,,,0,,
14,14 Players,,,,,990,0,0,0,,,,3,0,,,,,,,1,,
