,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Ollie Watkins,11.0,eng ENG,FW,26-070,90,11,19,57.9,106,54,8,10,80.0,1,4,25.0,0,1,0.0,0,0.0,0.1,0,1,0,0,2
1,Danny Ings,20.0,eng ENG,FW,29-230,70,15,19,78.9,168,82,7,8,87.5,2,2,100.0,1,1,100.0,1,0.6,0.2,2,2,1,0,4
2,Morgan Sanson,8.0,fr FRA,"LM,RM",27-204,20,10,10,100.0,116,10,6,6,100.0,2,2,100.0,0,0,,0,0.0,0.0,1,1,0,0,1
3,Philippe Coutinho,23.0,br BRA,"AM,RW",29-271,76,31,38,81.6,430,127,18,21,85.7,9,9,100.0,2,3,66.7,0,0.1,0.0,3,2,0,0,4
4,Emi Buendía,10.0,ar ARG,"LM,RW",25-075,14,10,12,83.3,116,38,7,7,100.0,2,2,100.0,0,0,,0,0.1,0.2,1,0,1,0,1
5,Jacob Ramsey,41.0,eng ENG,"LM,LW",20-286,90,29,34,85.3,443,79,17,19,89.5,10,11,90.9,2,2,100.0,0,0.1,0.2,2,4,1,0,4
6,Douglas Luiz,6.0,br BRA,CM,23-305,85,38,44,86.4,527,182,21,24,87.5,10,12,83.3,2,2,100.0,0,0.0,0.0,0,2,0,0,1
7,Ashley Young,18.0,eng ENG,LW,36-244,5,4,5,80.0,73,6,2,2,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0
8,John McGinn,7.0,sct SCO,"RM,CM",27-143,90,27,36,75.0,460,124,11,13,84.6,14,19,73.7,1,3,33.3,0,0.0,0.0,0,4,0,0,1
9,Lucas Digne,27.0,fr FRA,LB,28-233,90,48,60,80.0,651,309,31,32,96.9,11,13,84.6,3,9,33.3,0,0.0,0.1,0,4,2,1,3
10,Tyrone Mings,5.0,eng ENG,CB,28-362,90,40,51,78.4,731,357,16,18,88.9,20,22,90.9,4,9,44.4,1,0.0,0.0,1,0,0,0,3
11,Calum Chambers,16.0,eng ENG,CB,27-049,90,38,43,88.4,676,239,12,12,100.0,20,21,95.2,4,8,50.0,0,0.0,0.0,0,1,0,0,0
12,Matty Cash,2.0,pl POL,RB,24-215,90,33,48,68.8,538,242,21,23,91.3,9,12,75.0,2,9,22.2,1,0.4,0.1,3,1,1,0,2
13,Emiliano Martínez,1.0,ar ARG,GK,29-189,90,27,29,93.1,592,401,9,9,100.0,12,12,100.0,5,7,71.4,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,361,448,80.6,5627,2250,186,204,91.2,123,142,86.6,27,55,49.1,3,1.4,0.8,13,22,6,1,26
