,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Ollie Watkins,11.0,eng ENG,FW,26-070,90,30,0,0,15,15,4,30,5,4,80.0,1,20.0,22,93,72,4,0,3,2,1,21,3
1,Danny Ings,20.0,eng ENG,FW,29-230,70,26,2,4,8,15,2,26,2,1,50.0,1,50.0,17,148,57,2,2,0,0,4,22,3
2,Morgan Sanson,8.0,fr FRA,"LM,RM",27-204,20,12,0,2,9,3,0,12,1,1,100.0,0,0.0,9,100,59,2,1,0,0,0,11,1
3,Philippe Coutinho,23.0,br BRA,"AM,RW",29-271,76,51,0,3,23,25,6,51,5,4,80.0,1,20.0,38,198,104,1,2,0,3,3,38,4
4,Emi Buendía,10.0,ar ARG,"LM,RW",25-075,14,15,0,1,11,3,0,15,4,2,50.0,2,50.0,11,35,19,0,0,0,0,0,12,0
5,Jacob Ramsey,41.0,eng ENG,"LM,LW",20-286,90,46,1,8,30,9,2,46,4,3,75.0,1,25.0,30,240,144,4,0,1,1,3,35,3
6,Douglas Luiz,6.0,br BRA,CM,23-305,85,53,2,12,30,11,0,53,0,0,,0,,27,153,77,1,0,0,1,0,29,0
7,Ashley Young,18.0,eng ENG,LW,36-244,5,6,0,1,5,0,0,6,0,0,,0,,6,16,9,0,0,0,1,0,6,1
8,John McGinn,7.0,sct SCO,"RM,CM",27-143,90,53,2,16,30,7,1,53,1,0,0.0,1,100.0,32,144,47,1,0,1,0,0,32,2
9,Lucas Digne,27.0,fr FRA,LB,28-233,90,73,4,20,29,25,2,73,3,0,0.0,3,100.0,34,110,48,1,2,0,1,1,42,6
10,Tyrone Mings,5.0,eng ENG,CB,28-362,90,58,10,42,13,3,2,58,0,0,,0,,31,161,84,0,0,0,1,0,33,1
11,Calum Chambers,16.0,eng ENG,CB,27-049,90,50,15,40,8,2,2,50,1,0,0.0,1,100.0,30,80,36,0,0,0,0,0,35,0
12,Matty Cash,2.0,pl POL,RB,24-215,90,62,4,32,18,13,2,62,3,3,100.0,0,0.0,36,373,156,3,3,0,2,2,35,2
13,Emiliano Martínez,1.0,ar ARG,GK,29-189,90,29,27,29,0,0,0,29,0,0,,0,,17,77,52,0,0,0,0,0,8,0
14,14 Players,,,,,990,564,67,210,229,131,23,564,29,18,62.1,11,37.9,340,1928,964,19,10,5,12,14,359,26
