,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Álvaro Morata,9.0,es ESP,FW,24-363,60,27,1,1,18,8,2,27,1,1,100.0,0,0.0,20,95,41,1,2,1,2,4,24,5
1,Michy Batshuayi,23.0,be BEL,FW,24-019,30,14,1,1,5,9,4,14,2,1,50.0,1,50.0,11,75,48,3,1,1,0,1,12,2
2,Eden Hazard,10.0,be BEL,LW,26-287,90,51,0,2,25,26,2,51,8,7,87.5,1,12.5,38,296,188,5,2,2,0,4,41,8
3,Pedro,11.0,es ESP,"RW,RM",30-085,85,45,0,8,21,16,0,45,1,1,100.0,0,0.0,33,163,100,4,3,0,0,2,37,6
4,Davide Zappacosta,21.0,it ITA,RM,25-132,5,6,1,1,1,4,0,6,0,0,,0,,2,35,20,2,0,0,0,0,2,1
5,Marcos Alonso,3.0,es ESP,LM,26-297,67,25,4,12,7,6,1,25,0,0,,0,,12,36,28,0,1,0,1,0,15,3
6,Willian,22.0,br BRA,RW,29-073,23,16,1,3,4,10,1,16,1,1,100.0,0,0.0,13,124,52,4,1,1,0,0,11,1
7,Tiemoué Bakayoko,14.0,fr FRA,CM,23-065,90,69,5,13,44,12,1,69,0,0,,0,,39,162,78,2,3,0,3,2,39,3
8,Cesc Fàbregas,4.0,es ESP,CM,30-170,90,96,2,21,57,19,3,96,0,0,,0,,51,204,67,1,1,0,0,2,64,1
9,César Azpilicueta,28.0,es ESP,"RM,LM",28-054,90,52,6,12,23,17,1,52,0,0,,0,,26,87,45,1,0,0,0,0,27,6
10,Gary Cahill,24.0,eng ENG,CB,31-306,90,50,4,21,27,2,1,50,0,0,,0,,30,232,127,0,0,0,2,0,31,0
11,David Luiz,30.0,br BRA,CB,30-182,90,64,10,35,26,4,0,64,1,1,100.0,0,0.0,35,293,185,3,1,0,0,0,32,0
12,Antonio Rüdiger,2.0,de GER,CB,24-232,90,70,8,32,36,2,1,70,1,1,100.0,0,0.0,38,292,197,2,1,0,2,0,39,0
13,Thibaut Courtois,13.0,be BEL,GK,25-163,90,33,25,33,0,0,0,33,0,0,,0,,15,82,48,0,0,0,0,0,16,0
14,14 Players,,,,,990,618,68,195,294,135,17,618,15,13,86.7,2,13.3,363,2176,1224,28,16,5,10,15,390,36
