,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Eddie Nketiah,30.0,eng ENG,FW,21-203,75,26,0,1,14,11,5,26,2,1,50.0,1,50.0,13,70,29,2,0,1,4,1,19,10
1,Alexandre Lacazette,9.0,fr FRA,FW,29-205,15,11,0,1,1,9,5,11,1,1,100.0,0,0.0,4,17,14,1,0,1,1,0,7,2
2,Willian,12.0,br BRA,LW,32-132,90,57,0,4,22,31,1,57,0,0,,0,,38,261,95,1,5,0,1,1,46,6
3,Nicolas Pépé,19.0,ci CIV,RW,25-204,70,42,0,4,11,27,6,41,1,0,0.0,1,100.0,26,138,52,2,2,1,2,0,34,11
4,Gabriel Martinelli,35.0,br BRA,RW,19-184,20,10,0,3,0,7,2,10,2,2,100.0,0,0.0,7,13,2,0,0,0,1,0,4,2
5,Bukayo Saka,7.0,eng ENG,LM,19-105,90,46,0,7,19,20,5,46,2,1,50.0,1,50.0,30,138,42,1,0,1,2,2,37,8
6,Mohamed Elneny,25.0,eg EGY,CM,28-161,63,51,3,13,33,5,0,51,0,0,,0,,37,169,100,0,1,0,0,0,41,0
7,Joe Willock,28.0,eng ENG,CM,21-121,27,26,2,6,10,11,4,26,2,1,50.0,1,50.0,18,95,32,1,2,0,2,0,18,2
8,Dani Ceballos,8.0,es ESP,CM,24-134,90,77,4,17,44,17,2,77,2,2,100.0,0,0.0,55,476,278,7,4,1,1,1,60,4
9,Ainsley Maitland-Niles,15.0,eng ENG,RM,23-112,90,77,4,20,33,24,3,77,1,1,100.0,0,0.0,43,242,102,5,1,2,2,2,46,4
10,Kieran Tierney,3.0,sct SCO,CB,23-197,90,54,4,13,17,24,3,54,0,0,,0,,37,150,108,4,0,3,0,0,40,13
11,David Luiz,23.0,br BRA,CB,33-241,90,96,4,36,53,7,1,96,0,0,,0,,72,567,389,5,3,0,0,1,79,1
12,Rob Holding,16.0,eng ENG,CB,25-090,90,81,10,27,55,0,0,81,0,0,,0,,61,365,269,1,0,0,0,0,64,0
13,Bernd Leno,1.0,de GER,GK,28-290,90,30,24,30,0,0,0,30,0,0,,0,,17,94,69,0,0,0,0,0,13,0
14,14 Players,,,,,990,684,55,182,312,193,37,683,13,9,69.2,4,30.8,458,2795,1581,30,18,10,16,8,508,63
