,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Christian Benteke,17.0,be BEL,FW,27-006,90,35,32,3,0,0,0,0,0,0,0,0,0,22,0,0
1,Wilfried Zaha,11.0,ci CIV,FW,25-029,90,27,24,2,0,0,0,9,2,0,0,0,0,15,1,1
2,Ruben Loftus-Cheek,8.0,eng ENG,LM,21-320,90,31,28,0,0,0,0,1,0,0,0,0,0,21,3,2
3,Luka Milivojević,4.0,rs SRB,CM,26-246,90,49,49,0,0,0,2,0,0,0,0,0,0,42,0,2
4,Yohan Cabaye,7.0,fr FRA,CM,31-329,64,29,23,6,2,0,0,6,0,4,2,2,0,23,0,0
5,James McArthur,18.0,sct SCO,CM,30-063,26,12,11,1,0,0,0,0,1,0,0,0,0,9,0,1
6,Andros Townsend,10.0,eng ENG,RM,26-146,77,32,28,4,2,0,0,5,2,0,0,0,0,21,0,4
7,Bakary Sako,26.0,ml MLI,RM,29-227,13,8,5,3,1,0,2,4,0,2,0,2,0,4,0,0
8,Jeffrey Schlupp,15.0,gh GHA,LB,24-351,90,52,40,12,2,0,0,2,10,0,0,0,0,36,0,2
9,Mamadou Sakho,12.0,fr FRA,CB,27-299,24,13,13,0,0,0,0,0,0,0,0,0,0,12,0,0
10,Scott Dann,6.0,eng ENG,CB,30-298,66,18,17,0,0,0,0,0,0,0,0,0,0,10,1,0
11,James Tomkins,5.0,eng ENG,CB,28-255,90,31,29,2,2,0,0,0,0,0,0,0,0,26,0,0
12,Timothy Fosu-Mensah,24.0,nl NED,RB,19-341,90,35,30,5,0,0,0,1,5,0,0,0,0,28,0,0
13,Julián Speroni,1.0,ar ARG,GK,38-205,90,29,15,14,6,0,0,0,0,0,0,0,0,19,0,0
14,14 Players,,,,,990,401,344,52,15,0,4,28,20,6,2,4,0,288,5,12
