,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Nathan Redmond,11.0,eng ENG,"FW,RM",26-330,90,0,0,0,2,2,0,2,0,0,0,0,0,1,0,1,0.0
1,Danny Ings,9.0,eng ENG,FW,28-191,90,0,0,0,0,0,4,1,0,0,0,0,0,1,1,1,50.0
2,Stuart Armstrong,17.0,sct SCO,LM,28-306,90,0,0,0,2,1,0,1,0,1,0,0,0,3,0,2,0.0
3,Ibrahima Diallo,27.0,fr FRA,CM,21-328,58,0,0,0,1,0,0,3,0,1,0,0,0,5,0,1,0.0
4,Moussa Djenepo,12.0,ml MLI,"RB,CM",22-229,32,0,0,0,2,2,0,1,0,1,0,0,0,2,0,1,0.0
5,Oriol Romeu,6.0,es ESP,CM,29-128,88,0,0,0,1,3,0,1,1,2,0,0,0,11,1,2,33.3
6,Alexandre Jankewitz,64.0,ch SUI,CM,19-036,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
7,Theo Walcott,32.0,eng ENG,RM,31-320,64,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
8,Che Adams,10.0,sct SCO,FW,24-201,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
9,Ryan Bertrand,3.0,eng ENG,LB,31-178,90,0,0,0,0,0,0,6,1,3,0,0,0,1,2,0,100.0
10,Jack Stephens,5.0,eng ENG,CB,27-003,90,0,0,0,0,0,0,0,2,1,0,0,0,3,1,1,50.0
11,Jan Bednarek,35.0,pl POL,CB,24-293,90,0,0,0,2,0,0,0,3,0,0,0,0,8,4,3,57.1
12,James Ward-Prowse,8.0,eng ENG,"RB,CM",26-090,90,1,0,0,1,1,0,8,1,3,0,0,0,9,2,4,33.3
13,Alex McCarthy,1.0,eng ENG,GK,31-058,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14,14 Players,,,,,990,1,0,0,12,10,4,24,8,13,0,0,0,46,11,17,39.3
