,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Teemu Pukki,22.0,fi FIN,FW,31-243,90,0,0,0,0,1,1,1,0,0,0,0,0,1,0,2,0.0
1,Milot Rashica,17.0,xk KVX,LM,25-152,81,0,0,0,1,1,0,9,2,2,0,0,0,11,0,1,0.0
2,Kieran Dowell,10.0,eng ENG,LM,24-048,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
3,Kenny McLean,23.0,sct SCO,CM,29-323,90,0,0,0,0,1,0,3,1,4,0,0,0,7,2,3,40.0
4,Billy Gilmour,8.0,sct SCO,CM,20-169,90,1,0,0,2,0,0,5,0,1,0,0,0,9,0,0,
5,Josh Sargent,24.0,us USA,RM,21-280,67,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0.0
6,Christos Tzolis,18.0,gr GRE,RM,19-301,23,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0
7,Mathias Normann,16.0,no NOR,DM,25-183,34,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,
8,Lukas Rupp,7.0,de GER,DM,30-323,56,0,0,0,1,1,0,1,0,1,0,0,0,3,0,0,
9,Brandon Williams,21.0,eng ENG,LB,21-085,90,0,0,0,3,2,0,0,1,4,0,0,0,6,0,0,
10,Ben Gibson,4.0,eng ENG,CB,28-316,90,1,0,0,0,0,0,0,1,1,0,0,0,8,1,1,50.0
11,Grant Hanley,5.0,sct SCO,CB,30-007,90,0,0,0,1,1,0,0,3,2,0,0,0,6,4,0,100.0
12,Max Aarons,2.0,eng ENG,RB,21-327,90,0,0,0,1,2,0,1,0,1,0,0,0,3,1,2,33.3
13,Tim Krul,1.0,nl NED,GK,33-238,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,14 Players,,,,,990,2,0,0,11,10,1,22,8,17,0,0,0,61,8,11,42.1
