,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
28,2018-02-03,15:00 ,Premier League,Matchweek 26,Sat,Away,L,1,2,Bournemouth,0.7,1.7,43,"10,614",Ryan Shawcross,4-3-3,Paul Tierney,https://fbref.com/en/matches/3ad5f648/Bournemouth-Stoke-City-February-3-2018-Premier-League,
29,2018-02-10,15:00 ,Premier League,Matchweek 27,Sat,Home,D,1,1,Brighton,1.4,1.1,58,"29,876",Ryan Shawcross,4-3-3,Robert Madley,https://fbref.com/en/matches/f37354cd/Stoke-City-Brighton-and-Hove-Albion-February-10-2018-Premier-League,
30,2018-02-24,12:30 ,Premier League,Matchweek 28,Sat,Away,D,1,1,Leicester City,0.2,1.2,35,"31,769",Jack Butland,4-1-4-1,Michael Oliver,https://fbref.com/en/matches/27ff97c5/Leicester-City-Stoke-City-February-24-2018-Premier-League,
31,2018-03-03,15:00 ,Premier League,Matchweek 29,Sat,Away,D,0,0,Southampton,0.8,0.9,35,"30,335",Jack Butland,4-1-4-1,Anthony Taylor,https://fbref.com/en/matches/a9bd2423/Southampton-Stoke-City-March-3-2018-Premier-League,
32,2018-03-12,20:00 ,Premier League,Matchweek 30,Mon,Home,L,0,2,Manchester City,0.4,1.6,24,"29,138",Jack Butland,4-3-3,Jonathan Moss,https://fbref.com/en/matches/09d80d49/Stoke-City-Manchester-City-March-12-2018-Premier-League,
33,2018-03-17,15:00 ,Premier League,Matchweek 31,Sat,Home,L,1,2,Everton,0.8,2.3,43,"30,022",Ryan Shawcross,4-3-3,Martin Atkinson,https://fbref.com/en/matches/01f6b961/Stoke-City-Everton-March-17-2018-Premier-League,
34,2018-04-01,13:30 ,Premier League,Matchweek 32,Sun,Away,L,0,3,Arsenal,0.4,3.3,31,"59,371",Ryan Shawcross,4-4-1-1,Craig Pawson,https://fbref.com/en/matches/9c1a218b/Arsenal-Stoke-City-April-1-2018-Premier-League,
35,2018-04-07,15:00 ,Premier League,Matchweek 33,Sat,Home,L,1,2,Tottenham,1.4,1.7,35,"29,515",Ryan Shawcross,4-4-1-1,Graham Scott,https://fbref.com/en/matches/1da6c7b5/Stoke-City-Tottenham-Hotspur-April-7-2018-Premier-League,
36,2018-04-16,20:00 ,Premier League,Matchweek 34,Mon,Away,D,1,1,West Ham,1.7,0.8,37,"56,795",Ryan Shawcross,4-4-1-1,Michael Oliver,https://fbref.com/en/matches/1b6e8568/West-Ham-United-Stoke-City-April-16-2018-Premier-League,
37,2018-04-22,13:30 ,Premier League,Matchweek 35,Sun,Home,D,1,1,Burnley,0.4,1.6,44,"29,532",Ryan Shawcross,4-4-2,Mike Dean,https://fbref.com/en/matches/4b1d1fa6/Stoke-City-Burnley-April-22-2018-Premier-League,
38,2018-04-28,12:30 ,Premier League,Matchweek 36,Sat,Away,D,0,0,Liverpool,0.6,1.9,29,"53,255",Ryan Shawcross,4-4-2,Andre Marriner,https://fbref.com/en/matches/b6b246c1/Liverpool-Stoke-City-April-28-2018-Premier-League,
39,2018-05-05,12:30 ,Premier League,Matchweek 37,Sat,Home,L,1,2,Crystal Palace,0.5,1.1,41,"29,687",Ryan Shawcross,4-4-2,Martin Atkinson,https://fbref.com/en/matches/ab069f6c/Stoke-City-Crystal-Palace-May-5-2018-Premier-League,
40,2018-05-13,15:00 ,Premier League,Matchweek 38,Sun,Away,W,2,1,Swansea City,1.6,3.0,43,"20,673",Ryan Shawcross,4-3-3,Anthony Taylor,https://fbref.com/en/matches/03a63fbc/Swansea-City-Stoke-City-May-13-2018-Premier-League,
