,num,joueur
0,,Jussi Jääskeläinen
1,,Zat Knight
2,,Stuart Holden
3,,Paul Robinson
4,,Gary Cahill
5,,Lee Chung-yong
6,,Sam Ricketts
7,,Mark Davies
8,,Matthew Taylor
9,,Johan Elmander
10,,Kevin Davies
