,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Peter Crouch,25.0,eng ENG,FW,37-082,90,0,0,0,0,0,0,0,0,48,0,0,0,0.0,0.0,0.0,1,0,18,39,46.2,3,17,1,0,0
1,Mame Biram Diouf,18.0,sn SEN,FW,30-127,74,0,1,0,0,1,1,0,0,22,1,0,0,0.0,0.0,0.1,2,1,12,17,70.6,2,13,2,2,1
2,Tyrese Campbell,40.0,eng ENG,FW,18-115,16,0,0,0,0,1,1,0,0,5,1,0,0,0.1,0.1,0.0,0,0,1,2,50.0,0,4,1,0,0
3,Moritz Bauer,2.0,at AUT,LM,26-087,68,0,0,0,0,0,0,0,0,31,0,0,1,0.0,0.0,0.0,0,0,8,21,38.1,1,12,2,2,0
4,Stephen Ireland,7.0,ie IRL,LM,31-243,22,0,0,0,0,1,0,0,0,9,0,0,1,0.1,0.1,0.0,1,0,5,7,71.4,1,5,0,1,1
5,Badou Ndiaye,27.0,sn SEN,CM,27-177,90,1,0,0,0,2,1,1,0,42,6,0,1,0.1,0.1,0.1,3,1,23,27,85.2,5,20,2,4,4
6,Joe Allen,4.0,wls WAL,CM,28-039,90,0,0,0,0,0,0,0,0,55,1,3,1,0.0,0.0,0.0,1,0,31,41,75.6,6,19,0,3,2
7,Xherdan Shaqiri,22.0,ch SUI,RM,26-194,90,0,0,0,0,1,0,0,0,39,0,0,0,0.0,0.0,0.2,3,0,24,36,66.7,8,29,2,1,1
8,Erik Pieters,3.0,nl NED,LB,29-258,90,0,0,0,0,1,0,1,0,56,5,1,2,0.0,0.0,0.0,1,0,25,44,56.8,1,16,1,1,1
9,Bruno Martins Indi,15.0,nl NED,CB,26-073,90,0,0,0,0,0,0,0,0,36,1,1,1,0.0,0.0,0.0,0,0,10,21,47.6,2,8,0,0,0
10,Ryan Shawcross,17.0,eng ENG,CB,30-200,90,0,0,0,0,1,0,0,0,45,1,0,1,0.1,0.1,0.0,0,0,20,34,58.8,2,9,0,0,0
11,Glen Johnson,8.0,eng ENG,RB,33-242,58,0,0,0,0,0,0,0,0,37,0,1,1,0.0,0.0,0.0,1,0,15,34,44.1,1,13,0,0,0
12,Kurt Zouma,6.0,fr FRA,RB,23-177,32,0,0,0,0,0,0,0,0,16,2,0,0,0.0,0.0,0.0,0,0,5,10,50.0,1,4,0,0,0
13,Jack Butland,1.0,eng ENG,GK,25-043,90,0,0,0,0,0,0,0,0,51,0,0,0,0.0,0.0,0.0,1,0,18,46,39.1,0,21,0,0,0
14,14 Players,,,,,990,1,1,0,0,8,3,2,0,492,18,6,9,0.4,0.4,0.3,14,2,215,379,56.7,33,190,11,14,10
