,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Wilfried Zaha,11.0,ci CIV,FW,25-015,90,0,0,0,0,2,1,4,0,3,0,0,0,2,0,0,
1,Andros Townsend,10.0,eng ENG,"LM,FW",26-132,90,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,
2,James McArthur,18.0,sct SCO,LM,30-049,45,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,50.0
3,Christian Benteke,17.0,be BEL,FW,26-357,45,0,0,0,0,1,1,0,0,0,0,0,0,1,4,4,50.0
4,Luka Milivojević,4.0,rs SRB,CM,26-232,90,0,0,0,3,1,0,0,1,4,0,0,0,9,1,0,100.0
5,Yohan Cabaye,7.0,fr FRA,CM,31-315,90,0,0,0,1,0,0,7,5,2,0,0,0,8,1,0,100.0
6,Ruben Loftus-Cheek,8.0,eng ENG,RM,21-306,90,0,0,0,1,0,0,5,1,0,0,0,0,7,1,2,33.3
7,Jeffrey Schlupp,15.0,gh GHA,LB,24-337,90,0,0,0,1,0,0,0,0,5,0,0,0,5,0,2,0.0
8,Mamadou Sakho,12.0,fr FRA,CB,27-285,90,0,0,0,0,0,0,0,0,2,0,0,0,7,1,2,33.3
9,James Tomkins,5.0,eng ENG,CB,28-241,90,1,0,0,2,0,0,0,4,3,0,0,0,8,1,3,25.0
10,Joel Ward,2.0,eng ENG,RB,28-027,90,0,0,0,1,0,0,2,0,2,0,0,0,5,2,0,100.0
11,Wayne Hennessey,13.0,wls WAL,GK,30-305,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,12 Players,,,,,990,1,0,0,9,4,2,23,11,21,0,0,0,55,13,15,46.4
