,num,joueur
0,,David de Gea
1,,Rafael
2,,Jonny Evans
3,,Wayne Rooney
4,,Danny Welbeck
5,,Michael Carrick
6,,Patrice Evra
7,,Robin van Persie
8,,Paul Scholes
9,,Antonio Valencia
10,,Rio Ferdinand
