,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Aleksandar Mitrović,9.0,rs SRB,FW,26-038,90,17,22,77.3,251,47,8,8,100.0,4,6,66.7,2,2,100.0,0,0.1,0.1,2,0,0,0,0
1,Ademola Lookman,19.0,ng NGA,"AM,LW",23-004,90,19,25,76.0,234,42,13,15,86.7,4,5,80.0,0,0,,0,0.1,0.0,2,0,2,0,3
2,Ruben Loftus-Cheek,15.0,eng ENG,AM,24-275,73,36,39,92.3,480,129,24,25,96.0,7,8,87.5,2,2,100.0,0,0.0,0.1,0,4,2,0,4
3,Bobby Reid,14.0,jm JAM,AM,27-265,17,3,3,100.0,30,12,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
4,Tom Cairney,10.0,sct SCO,"LM,DM",29-278,90,82,91,90.1,1297,286,45,46,97.8,30,32,93.8,5,10,50.0,0,0.2,0.1,5,8,0,0,16
5,Mario Lemina,18.0,ga GAB,"CM,DM",27-053,78,61,75,81.3,1068,233,28,32,87.5,24,29,82.8,7,9,77.8,0,0.0,0.0,0,3,0,0,5
6,Harrison Reed,21.0,eng ENG,DM,25-271,12,16,17,94.1,230,58,11,11,100.0,5,5,100.0,0,0,,1,0.0,0.0,1,2,0,0,1
7,Andre-Frank Zambo Anguissa,29.0,cm CMR,RM,24-343,65,72,78,92.3,1062,316,43,48,89.6,25,26,96.2,2,2,100.0,0,0.0,0.1,0,11,1,1,10
8,Aboubakar Kamara,47.0,mr MTN,RW,25-231,22,5,8,62.5,72,15,4,4,100.0,1,2,50.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
9,Antonee Robinson,33.0,us USA,LB,23-077,90,63,79,79.7,975,292,41,45,91.1,18,22,81.8,4,9,44.4,0,0.2,0.1,4,0,4,1,5
10,Tim Ream,13.0,us USA,CB,33-019,90,66,74,89.2,1301,452,25,25,100.0,33,36,91.7,8,12,66.7,0,0.0,0.0,0,7,0,0,11
11,Tosin Adarabioyo,16.0,eng ENG,CB,23-030,90,70,78,89.7,1351,529,28,30,93.3,34,38,89.5,8,9,88.9,0,0.0,0.0,0,5,0,0,5
12,Ola Aina,34.0,ng NGA,RB,24-016,90,79,91,86.8,1169,242,54,56,96.4,19,22,86.4,5,9,55.6,0,0.1,0.1,1,3,3,1,4
13,Alphonse Areola,1.0,fr FRA,GK,27-240,90,18,18,100.0,290,193,7,7,100.0,9,9,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,987,607,698,87.0,9810,2846,333,354,94.1,214,241,88.8,44,66,66.7,1,0.7,0.7,15,43,12,3,64
