,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Callum Wilson,13.0,eng ENG,FW,28-213,90,4,7,57.1,49,7,3,4,75.0,1,3,33.3,0,0,,0,0.0,0.0,0,0,0,0,0
1,Joelinton,9.0,br BRA,LM,24-044,90,25,29,86.2,262,19,20,22,90.9,3,3,100.0,1,2,50.0,0,0.0,0.0,0,3,1,0,1
2,Jeff Hendrick,16.0,ie IRL,"CM,RM",28-240,73,18,20,90.0,301,117,8,8,100.0,7,8,87.5,2,3,66.7,0,0.0,0.0,0,0,0,0,1
3,Jacob Murphy,23.0,eng ENG,RM,25-216,17,5,6,83.3,129,66,2,3,66.7,0,0,,3,3,100.0,0,0.0,0.0,0,1,0,0,1
4,Jonjo Shelvey,8.0,eng ENG,CM,28-213,90,26,38,68.4,555,199,12,15,80.0,8,12,66.7,6,9,66.7,0,0.0,0.1,1,2,1,0,1
5,Miguel Almirón,24.0,py PAR,"RM,FW",26-230,76,23,31,74.2,250,23,16,19,84.2,4,6,66.7,1,2,50.0,0,0.1,0.1,1,0,1,0,1
6,Andy Carroll,7.0,eng ENG,FW,31-265,14,5,8,62.5,62,25,4,5,80.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0,1,1,0,1
7,Matt Ritchie,11.0,sct SCO,LB,31-017,68,25,36,69.4,424,125,12,14,85.7,8,11,72.7,3,8,37.5,0,0.1,0.1,1,1,1,1,3
8,Jamal Lewis,15.0,nir NIR,LB,22-246,22,3,6,50.0,48,14,1,3,33.3,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,0
9,Federico Fernández,18.0,ar ARG,CB,31-219,90,28,35,80.0,682,214,8,8,100.0,12,13,92.3,7,13,53.8,0,0.0,0.0,1,0,0,0,2
10,Jamaal Lascelles,6.0,eng ENG,CB,26-321,90,21,26,80.8,387,88,6,7,85.7,12,13,92.3,3,5,60.0,0,0.0,0.0,0,1,0,0,0
11,Isaac Hayden,14.0,eng ENG,"CB,CM",25-189,90,32,36,88.9,552,208,12,14,85.7,14,14,100.0,3,4,75.0,0,0.0,0.0,0,1,0,0,0
12,Javier Manquillo,19.0,es ESP,RB,26-145,90,30,44,68.2,300,93,24,27,88.9,4,9,44.4,0,5,0.0,0,0.0,0.0,0,0,0,0,2
13,Karl Darlow,26.0,eng ENG,GK,29-355,90,19,34,55.9,854,763,1,2,50.0,4,5,80.0,14,27,51.9,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,264,356,74.2,4855,1961,129,151,85.4,80,101,79.2,43,82,52.4,0,0.2,0.3,4,10,5,1,13
