,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Javier Hernández,17.0,mx MEX,FW,29-254,87,10,9,1,0,1,0,1,0,0,0,0,0,5,0,1
1,Jordan Hugill,12.0,eng ENG,FW,25-251,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Marko Arnautović,7.0,at AUT,LW,28-297,83,23,23,0,0,2,0,1,0,0,0,0,0,15,0,0
3,Declan Rice,41.0,eng ENG,CM,19-027,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,João Mário,18.0,pt POR,RW,25-022,76,29,22,6,2,0,0,8,0,4,4,0,0,15,1,2
5,Sam Byram,22.0,eng ENG,"RB,LM",24-147,14,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Michail Antonio,30.0,jm JAM,"LM,LB,RW",27-319,90,27,19,8,0,0,1,2,8,0,0,0,0,13,0,1
7,Mark Noble,16.0,eng ENG,"CM,LM",30-278,90,36,34,2,1,0,1,1,1,0,0,0,0,26,0,1
8,Cheikhou Kouyaté,8.0,sn SEN,CM,28-051,90,27,27,0,0,0,0,1,0,0,0,0,0,18,0,3
9,Pablo Zabaleta,5.0,ar ARG,RM,33-025,90,43,27,14,0,0,0,2,14,0,0,0,0,28,2,0
10,Aaron Cresswell,3.0,eng ENG,CB,28-057,90,29,22,7,2,0,0,5,1,4,3,0,0,15,0,0
11,Angelo Ogbonna,21.0,it ITA,CB,29-263,90,19,19,0,0,0,0,0,0,0,0,0,0,9,0,0
12,James Collins,19.0,wls WAL,CB,34-171,90,18,18,0,0,0,0,0,0,0,0,0,0,12,0,0
13,Adrián,13.0,es ESP,GK,31-038,90,30,19,11,1,0,0,0,0,0,0,0,0,11,0,0
14,14 Players,,,,,990,296,244,49,6,3,2,21,24,8,7,0,0,167,3,8
