,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Che Adams,10.0,sct SCO,FW,24-156,90,0,0,0,2,3,0,0,0,0,0,0,0,5,1,6,14.3
1,Danny Ings,9.0,eng ENG,FW,28-146,90,1,0,0,2,0,0,2,0,2,0,0,0,5,1,1,50.0
2,Theo Walcott,32.0,eng ENG,"LM,RM",31-275,62,0,0,0,0,4,0,2,2,1,0,0,0,2,0,0,
3,Moussa Djenepo,12.0,ml MLI,RM,22-184,28,0,0,0,1,0,1,2,0,1,0,0,0,0,0,1,0.0
4,Oriol Romeu,6.0,es ESP,CM,29-083,90,0,0,0,1,1,0,0,0,2,0,0,0,9,0,0,
5,James Ward-Prowse,8.0,eng ENG,CM,26-045,90,0,0,0,2,1,0,13,2,0,0,0,0,4,0,3,0.0
6,Stuart Armstrong,17.0,sct SCO,"RM,LM",28-261,62,0,0,0,1,1,0,0,0,0,0,0,0,4,0,2,0.0
7,Nathan Redmond,11.0,eng ENG,LM,26-285,28,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,
8,Ryan Bertrand,3.0,eng ENG,LB,31-133,90,1,0,0,2,1,0,2,0,1,0,0,0,4,0,1,0.0
9,Jannik Vestergaard,4.0,dk DEN,CB,28-135,90,0,0,0,1,0,0,0,2,0,0,0,0,2,4,1,80.0
10,Jan Bednarek,35.0,pl POL,CB,24-248,90,1,0,0,1,0,0,0,2,0,0,0,0,6,5,2,71.4
11,Kyle Walker-Peters,2.0,eng ENG,RB,23-247,90,0,0,0,0,0,0,1,1,1,0,0,0,8,0,0,
12,Alex McCarthy,1.0,eng ENG,GK,31-013,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
13,13 Players,,,,,990,3,0,0,13,11,1,25,9,8,0,0,0,53,11,17,39.3
