,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Aleksandar Mitrović,9.0,rs SRB,FW,26-012,90,0,0,0,2,2,0,0,0,0,0,0,0,2,5,5,50.0
1,Ivan Cavaleiro,17.0,pt POR,LW,26-346,90,0,0,0,2,2,0,10,0,0,0,0,0,4,1,1,50.0
2,Bobby Reid,14.0,jm JAM,RW,27-239,77,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0.0
3,Neeskens Kebano,7.0,cd COD,RW,28-202,13,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,
4,Joe Bryan,23.0,eng ENG,LM,27-011,90,1,0,0,2,1,0,12,1,0,0,0,0,5,1,2,33.3
5,Tom Cairney,10.0,sct SCO,CM,29-252,90,1,0,0,1,4,0,4,0,0,0,0,0,6,0,0,
6,Andre-Frank Zambo Anguissa,29.0,cm CMR,CM,24-317,90,0,0,0,1,0,0,0,3,0,0,0,0,4,1,1,50.0
7,Kenny Tete,2.0,nl NED,RM,24-355,38,0,0,0,0,1,0,6,0,0,0,0,0,1,0,0,
8,Aboubakar Kamara,47.0,mr MTN,RM,25-205,52,1,0,0,3,2,0,6,1,0,0,0,0,5,1,2,33.3
9,Tim Ream,13.0,us USA,CB,32-359,90,0,0,0,0,0,0,0,0,1,0,0,0,6,3,1,75.0
10,Michael Hector,3.0,jm JAM,CB,28-071,57,0,0,0,0,1,0,0,0,0,0,0,0,5,2,3,40.0
11,Maxime Le Marchand,20.0,fr FRA,CB,30-353,33,1,0,0,1,0,0,0,0,1,0,0,0,4,1,1,50.0
12,Denis Odoi,4.0,gh GHA,CB,32-124,90,1,0,0,5,1,0,2,2,2,0,0,0,10,4,3,57.1
13,Alphonse Areola,1.0,fr FRA,GK,27-214,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14,14 Players,,,,,990,6,0,0,18,14,0,43,7,4,0,0,0,55,19,20,48.7
