,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Glenn Murray,17.0,eng ENG,FW,35-099,81,33,1,3,17,13,3,33,1,0,0.0,1,100.0,24,99,35,1,1,0,2,3,30,9
1,Florin Andone,10.0,ro ROU,FW,25-266,9,7,0,0,3,4,1,7,0,0,,0,,4,15,1,0,0,0,1,1,5,0
2,Jürgen Locadia,9.0,nl NED,LW,25-056,90,33,0,7,17,10,1,33,1,1,100.0,0,0.0,17,75,33,0,3,0,4,1,19,5
3,Solly March,20.0,eng ENG,RW,24-166,90,53,1,8,19,27,2,53,2,2,100.0,0,0.0,35,131,60,2,0,1,4,0,34,9
4,Davy Pröpper,24.0,nl NED,CM,27-122,90,54,0,8,33,14,0,54,2,1,50.0,1,50.0,32,161,84,1,1,0,1,0,35,5
5,Dale Stephens,6.0,eng ENG,CM,29-204,90,61,0,12,47,2,1,61,0,0,,0,,34,255,129,1,0,0,1,0,42,0
6,Pascal Groß,13.0,de GER,CM,27-201,90,72,1,8,48,17,0,72,0,0,,0,,41,262,121,2,2,0,3,2,46,5
7,Bernardo,30.0,br BRA,LB,23-233,72,40,0,6,25,9,1,40,2,2,100.0,0,0.0,21,98,65,2,0,1,2,1,16,2
8,Gaëtan Bong,3.0,cm CMR,LB,30-252,18,21,1,11,8,2,0,21,0,0,,0,,9,31,16,0,0,0,0,0,10,2
9,Lewis Dunk,5.0,eng ENG,CB,27-042,90,37,2,15,22,0,0,37,0,0,,0,,25,108,50,0,0,0,0,0,24,0
10,Shane Duffy,4.0,ie IRL,CB,27-001,90,48,5,26,18,4,4,48,0,0,,0,,19,68,24,0,0,0,1,0,29,0
11,Martín Montoya,22.0,es ESP,RB,27-263,90,64,5,20,32,12,0,64,1,1,100.0,0,0.0,33,184,126,7,3,0,1,0,31,2
12,David Button,27.0,eng ENG,GK,29-309,90,29,25,29,0,0,0,29,0,0,,0,,16,121,91,0,0,0,0,0,10,0
13,13 Players,,,,,990,552,41,153,289,114,13,552,9,7,77.8,2,22.2,310,1608,835,16,10,2,20,8,331,39
