,num,joueur
0,,Joey O'Brien
1,,James Collins
2,,Mohamed Diamé
3,,Andy Carroll
4,,Winston Reid
5,,Kevin Nolan
6,,Matthew Taylor
7,,Matthew Jarvis
8,,Guy Demel
9,,
10,,Raphael Spiegel
