,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Ademola Lookman,19.0,ng NGA,"FW,LW,AM",23-092,90,11,10,1,0,0,0,1,0,0,0,0,0,10,0,0
1,Ivan Cavaleiro,17.0,pt POR,AM,27-094,70,18,16,2,0,0,0,2,0,0,0,0,0,13,0,0
2,Aboubakar Kamara,47.0,mr MTN,"RW,FW",25-319,20,8,7,0,0,0,0,0,0,0,0,0,0,4,1,0
3,Ruben Loftus-Cheek,15.0,eng ENG,AM,24-363,90,20,20,0,0,1,0,1,0,0,0,0,0,16,0,1
4,Harrison Reed,21.0,eng ENG,"CM,DM",25-359,90,46,42,4,3,0,0,1,1,0,0,0,0,39,0,0
5,Andre-Frank Zambo Anguissa,29.0,cm CMR,CM,25-065,78,35,35,0,0,1,0,0,0,0,0,0,0,31,0,0
6,Mario Lemina,18.0,ga GAB,"DM,CM",27-141,12,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0
7,Joe Bryan,23.0,eng ENG,"WB,LB",27-125,90,52,42,10,2,0,0,4,6,2,0,2,0,26,0,3
8,Kenny Tete,2.0,nl NED,"WB,RB",25-103,90,36,32,4,1,0,0,5,3,0,0,0,0,25,0,1
9,Tosin Adarabioyo,16.0,eng ENG,CB,23-118,90,65,63,2,1,0,0,1,1,0,0,0,0,56,0,0
10,Joachim Andersen,5.0,dk DEN,CB,24-234,90,63,59,4,4,0,1,0,0,0,0,0,0,54,0,0
11,Ola Aina,34.0,ng NGA,CB,24-104,82,42,37,5,0,0,0,0,5,0,0,0,0,32,0,2
12,Aleksandar Mitrović,9.0,rs SRB,FW,26-126,8,4,3,1,0,0,0,0,1,0,0,0,0,4,0,0
13,Alphonse Areola,1.0,fr FRA,GK,27-328,90,28,13,15,1,0,0,0,0,0,0,0,0,23,0,0
14,14 Players,,,,,990,436,387,48,12,2,1,15,17,2,0,2,0,340,1,7
