,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Jamie Vardy,9.0,eng ENG,FW,32-046,89,13,17,76.5,247,100,7,10,70.0,3,4,75.0,2,2,100.0,0,0.0,0.0,1,1,0,0,0
1,Kelechi Iheanacho,8.0,ng NGA,FW,22-146,1,1,1,100.0,11,10,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
2,Harvey Barnes,19.0,eng ENG,LW,21-079,90,19,23,82.6,200,75,12,13,92.3,5,5,100.0,0,0,,0,0.0,0.0,1,3,1,0,3
3,Demarai Gray,7.0,jm JAM,RW,22-243,90,25,32,78.1,310,101,15,18,83.3,8,10,80.0,1,3,33.3,0,0.1,0.2,1,0,1,1,2
4,James Maddison,10.0,eng ENG,"LM,AM",22-095,89,46,57,80.7,735,186,26,28,92.9,16,19,84.2,3,5,60.0,1,0.6,0.4,5,5,3,0,6
5,Shinji Okazaki,20.0,jp JPN,AM,32-316,1,0,1,0.0,0,0,0,0,,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
6,Wilfred Ndidi,25.0,ng NGA,"CM,DM",22-072,90,45,57,78.9,731,196,25,30,83.3,18,22,81.8,1,1,100.0,0,0.0,0.0,0,2,0,0,6
7,Youri Tielemans,21.0,be BEL,RM,21-295,68,26,33,78.8,491,172,7,9,77.8,12,14,85.7,4,6,66.7,1,0.5,0.0,2,5,0,0,5
8,Nampalys Mendy,24.0,sn SEN,"DM,RM",26-248,22,18,22,81.8,274,61,11,11,100.0,6,9,66.7,1,2,50.0,0,0.0,0.0,0,2,1,0,3
9,Ben Chilwell,3.0,eng ENG,LB,22-067,90,31,43,72.1,436,138,15,16,93.8,15,22,68.2,0,2,0.0,0,0.1,0.1,3,2,0,0,2
10,Harry Maguire,15.0,eng ENG,CB,25-358,90,51,59,86.4,1026,289,26,28,92.9,14,15,93.3,11,15,73.3,0,0.1,0.1,1,5,1,0,7
11,Jonny Evans,6.0,nir NIR,CB,31-054,90,48,52,92.3,1003,346,18,19,94.7,18,18,100.0,12,15,80.0,0,0.1,0.0,1,1,0,0,1
12,Ricardo Pereira,14.0,pt POR,RB,25-143,90,47,56,83.9,667,275,29,34,85.3,14,16,87.5,4,5,80.0,0,0.0,0.0,0,0,1,0,4
13,Kasper Schmeichel,1.0,dk DEN,GK,32-113,90,19,28,67.9,632,445,0,0,,9,9,100.0,9,18,50.0,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,389,481,80.9,6763,2394,192,217,88.5,138,164,84.1,48,74,64.9,2,1.6,1.0,15,26,8,1,39
