,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Ollie Watkins,11.0,eng ENG,FW,27-095,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,33.3
1,Leon Bailey,31.0,jm JAM,"FW,RM",25-238,84,0,0,0,2,0,0,5,0,0,0,0,0,1,1,0,100.0
2,Bertrand Traoré,9.0,bf BFA,RM,27-210,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
3,Emi Buendía,10.0,ar ARG,LM,26-100,90,0,0,0,1,1,0,1,2,1,0,0,0,2,1,2,33.3
4,Douglas Luiz,6.0,br BRA,CM,24-330,90,0,0,0,4,0,0,3,0,1,0,0,0,8,0,1,0.0
5,John McGinn,7.0,sct SCO,CM,28-168,90,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,
6,Jacob Ramsey,41.0,eng ENG,RM,21-311,78,0,0,0,3,0,0,1,0,0,0,0,0,3,0,0,
7,Jhon Durán,22.0,co COL,FW,19-112,12,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,
8,Álex Moreno,15.0,es ESP,LB,29-300,84,0,0,0,1,0,0,1,0,0,0,0,0,4,0,1,0.0
9,Lucas Digne,27.0,fr FRA,LB,29-258,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,Tyrone Mings,5.0,eng ENG,CB,30-022,90,0,0,0,0,0,0,0,2,0,0,0,0,6,1,0,100.0
11,Ezri Konsa,4.0,eng ENG,CB,25-163,90,0,0,0,0,2,0,0,0,1,0,0,0,0,4,0,100.0
12,Ashley Young,18.0,eng ENG,RB,37-269,84,0,0,0,1,4,1,2,2,0,0,0,0,4,2,0,100.0
13,Calum Chambers,16.0,eng ENG,RB,28-074,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,Emiliano Martínez,1.0,ar ARG,GK,30-214,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
15,15 Players,,,,,990,0,0,0,14,10,1,14,6,3,0,0,0,35,10,6,62.5
