,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Joshua King,17.0,no NOR,FW,25-293,90,24,30,80.0,470,205,10,13,76.9,11,11,100.0,3,6,50.0,0,0.8,0.3,6,2,7,1,12
1,Callum Wilson,13.0,eng ENG,FW,25-250,74,12,13,92.3,217,65,7,7,100.0,3,4,75.0,2,2,100.0,0,0.0,0.1,1,2,2,1,4
2,Adam Smith,15.0,eng ENG,RM,26-189,16,8,10,80.0,111,10,4,4,100.0,4,4,100.0,0,2,0.0,0,0.0,0.0,0,1,0,0,1
3,Marc Pugh,7.0,eng ENG,LM,30-216,90,36,48,75.0,587,203,22,28,78.6,8,10,80.0,5,9,55.6,0,0.0,0.1,0,4,3,0,7
4,Harry Arter,8.0,ie IRL,CM,27-311,90,33,39,84.6,674,256,12,13,92.3,16,20,80.0,5,5,100.0,0,0.0,0.0,0,8,0,0,4
5,Andrew Surman,6.0,eng ENG,CM,31-076,90,29,39,74.4,486,168,14,18,77.8,11,15,73.3,3,5,60.0,1,0.1,0.1,1,3,0,0,3
6,Jordon Ibe,33.0,eng ENG,RM,21-331,75,22,32,68.8,451,123,6,10,60.0,12,15,80.0,4,7,57.1,0,0.0,0.0,1,3,0,0,3
7,Jermain Defoe,18.0,eng ENG,FW,35-028,15,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
8,Charlie Daniels,11.0,eng ENG,LB,31-058,90,33,52,63.5,534,199,18,23,78.3,12,17,70.6,3,12,25.0,0,0.4,0.1,2,5,1,1,1
9,Nathan Aké,5.0,nl NED,CB,22-259,90,28,33,84.8,630,266,8,10,80.0,13,16,81.3,7,7,100.0,0,0.0,0.0,0,0,0,0,1
10,Steve Cook,3.0,eng ENG,CB,26-199,90,36,45,80.0,813,433,7,11,63.6,20,21,95.2,9,13,69.2,0,0.0,0.0,0,1,0,0,1
11,Simon Francis,2.0,eng ENG,RB,32-261,90,53,83,63.9,1109,453,17,22,77.3,28,42,66.7,8,18,44.4,0,0.1,0.2,3,5,1,0,8
12,Asmir Begović,27.0,ba BIH,GK,30-137,90,26,39,66.7,1083,943,2,2,100.0,3,3,100.0,21,34,61.8,0,0.0,0.0,0,0,0,0,0
13,13 Players,,,,,990,340,464,73.3,7165,3324,127,162,78.4,141,178,79.2,70,120,58.3,1,1.4,1.0,14,34,14,3,45
