,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Joshua King,17.0,no NOR,FW,25-293,90,30,29,1,0,1,0,1,0,0,0,0,0,24,0,0
1,Callum Wilson,13.0,eng ENG,FW,25-250,74,13,13,0,0,0,0,2,0,0,0,0,0,12,0,1
2,Adam Smith,15.0,eng ENG,RM,26-189,16,10,10,0,0,1,0,0,0,0,0,0,0,8,0,0
3,Marc Pugh,7.0,eng ENG,LM,30-216,90,48,45,3,0,0,0,3,2,1,1,0,0,36,0,2
4,Harry Arter,8.0,ie IRL,CM,27-311,90,39,37,2,2,0,0,0,0,0,0,0,0,33,0,1
5,Andrew Surman,6.0,eng ENG,CM,31-076,90,39,36,3,0,0,0,4,0,3,3,0,0,29,0,2
6,Jordon Ibe,33.0,eng ENG,RM,21-331,75,32,26,6,2,0,1,6,0,4,1,2,0,22,0,2
7,Jermain Defoe,18.0,eng ENG,FW,35-028,15,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8,Charlie Daniels,11.0,eng ENG,LB,31-058,90,52,36,16,2,0,0,3,13,1,0,0,0,33,0,2
9,Nathan Aké,5.0,nl NED,CB,22-259,90,33,32,1,1,0,0,0,0,0,0,0,0,28,0,0
10,Steve Cook,3.0,eng ENG,CB,26-199,90,45,44,1,1,0,0,0,0,0,0,0,0,36,0,2
11,Simon Francis,2.0,eng ENG,RB,32-261,90,83,69,13,2,0,1,5,11,0,0,0,0,53,1,2
12,Asmir Begović,27.0,ba BIH,GK,30-137,90,39,21,18,6,0,0,0,0,0,0,0,0,26,0,0
13,13 Players,,,,,990,464,399,64,16,2,2,25,26,9,5,2,0,340,1,14
