,num,joueur
0,,Jonny Evans
1,,Wayne Rooney
2,,Phil Jones
3,,Ashley Young
4,,Michael Carrick
5,,Ryan Giggs
6,,Rio Ferdinand
7,,Patrice Evra
8,,Antonio Valencia
9,,
10,,Ben Amos
