,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Ivan Toney,17.0,eng ENG,FW,26-052,90,11,23,47.8,144,64,7,12,58.3,3,8,37.5,1,2,50.0,1,0.6,0.9,3,2,1,0,3
1,Yoane Wissa,11.0,cd COD,LW,25-246,67,9,19,47.4,108,55,5,8,62.5,3,6,50.0,0,1,0.0,0,0.0,0.0,0,1,1,0,3
2,Josh Dasilva,10.0,eng ENG,"LW,RW",23-196,23,1,1,100.0,4,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
3,Bryan Mbeumo,19.0,cm CMR,RW,22-273,80,15,21,71.4,221,79,11,14,78.6,2,4,50.0,1,1,100.0,0,0.0,0.0,0,3,1,0,4
4,Shandon Baptiste,26.0,gd GRN,"LW,RW",24-029,10,5,5,100.0,40,3,4,4,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
5,Christian Eriksen,21.0,dk DEN,LM,30-082,90,42,55,76.4,880,475,19,20,95.0,11,15,73.3,12,19,63.2,1,0.4,0.2,5,11,2,0,7
6,Christian Nørgaard,6.0,dk DEN,CM,28-058,90,30,36,83.3,453,202,14,16,87.5,10,12,83.3,3,4,75.0,1,0.5,0.1,3,2,3,0,5
7,Mathias Jensen,8.0,dk DEN,RM,26-126,86,21,32,65.6,304,95,11,16,68.8,8,11,72.7,1,3,33.3,0,0.0,0.1,0,4,0,0,5
8,Nathan Young-Coombes,43.0,eng ENG,RM,19-112,4,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
9,Rico Henry,3.0,eng ENG,LB,24-303,90,28,34,82.4,372,141,16,17,94.1,9,12,75.0,0,0,,0,0.6,0.3,2,1,1,1,2
10,Mads Bech Sørensen,29.0,dk DEN,CB,23-120,90,23,34,67.6,385,143,11,14,78.6,8,13,61.5,2,5,40.0,0,0.0,0.0,0,0,0,0,0
11,Pontus Jansson,18.0,se SWE,CB,31-083,90,17,24,70.8,262,73,8,8,100.0,9,14,64.3,0,1,0.0,0,0.0,0.0,0,0,0,0,1
12,Kristoffer Ajer,20.0,no NOR,RB,24-020,90,24,31,77.4,428,246,10,10,100.0,7,10,70.0,4,7,57.1,0,0.2,0.1,1,4,0,0,4
13,David Raya,1.0,es ESP,GK,26-234,90,26,43,60.5,932,746,0,0,,13,13,100.0,13,29,44.8,0,0.0,0.0,0,1,0,0,0
14,14 Players,,,,,990,252,358,70.4,4533,2322,116,139,83.5,83,118,70.3,37,72,51.4,3,2.4,1.8,14,29,9,1,34
