,num,joueur
0,,Paul Robinson
1,,Martin Olsson
2,,Junior Hoilett
3,,Gaël Givet
4,,Radosav Petrović
5,,David Dunn
6,,Yakubu Aiyegbeni
7,,Steven Nzonzi
8,,Morten Gamst Pedersen
9,,Jason Lowe
10,,Grant Hanley
