,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Álvaro Morata,9.0,es ESP,FW,25-064,81,23,22,1,0,0,0,0,0,0,0,0,0,21,0,1
1,Michy Batshuayi,23.0,be BEL,FW,24-085,9,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
2,Eden Hazard,10.0,be BEL,FW,26-353,72,49,48,1,0,0,0,4,0,1,0,0,0,41,0,0
3,Willian,22.0,br BRA,FW,29-139,18,12,12,0,0,0,0,0,0,0,0,0,0,12,0,0
4,Tiemoué Bakayoko,14.0,fr FRA,DM,23-131,90,32,32,0,0,0,1,0,0,0,0,0,0,28,0,0
5,N'Golo Kanté,7.0,fr FRA,DM,26-272,84,81,81,0,0,0,0,0,0,0,0,0,0,74,0,1
6,Danny Drinkwater,6.0,eng ENG,DM,27-296,6,11,11,0,0,0,0,0,0,0,0,0,0,8,0,0
7,Cesc Fàbregas,4.0,es ESP,DM,30-236,90,115,100,15,3,3,1,6,0,12,1,4,0,96,0,2
8,Marcos Alonso,3.0,es ESP,WB,26-363,90,45,39,5,2,0,0,1,3,0,0,0,0,36,1,0
9,Victor Moses,15.0,ng NGA,WB,27-014,90,56,50,6,1,0,0,6,5,0,0,0,0,39,0,2
10,Antonio Rüdiger,2.0,de GER,CB,24-298,90,87,85,1,0,1,1,0,1,0,0,0,0,80,1,0
11,Gary Cahill,24.0,eng ENG,CB,32-007,90,78,77,1,0,0,0,0,1,0,0,0,0,74,0,0
12,César Azpilicueta,28.0,es ESP,CB,28-120,90,113,111,2,1,0,1,3,1,0,0,0,0,100,0,0
13,Thibaut Courtois,13.0,be BEL,GK,25-229,90,28,23,5,1,0,0,0,0,0,0,0,0,22,0,0
14,14 Players,,,,,990,732,693,37,8,4,4,20,11,13,1,4,0,633,2,6
