,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Tomer Hemed,10.0,il ISR,FW,30-116,90,14,14,0,0,0,0,0,0,0,0,0,0,7,0,1
1,Pascal Groß,13.0,de GER,FW,26-072,89,35,24,11,2,0,1,15,0,9,8,0,0,19,0,3
2,Jamie Murphy,15.0,sct SCO,FW,27-363,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,Solly March,20.0,eng ENG,LM,23-037,90,38,37,1,0,0,1,8,0,1,0,0,0,26,0,3
4,Davy Pröpper,24.0,nl NED,CM,25-358,90,50,50,0,0,0,1,0,0,0,0,0,0,42,0,1
5,Dale Stephens,6.0,eng ENG,CM,28-075,90,61,59,1,0,0,3,0,0,0,0,0,0,51,1,1
6,Anthony Knockaert,11.0,fr FRA,RM,25-279,80,43,39,3,2,0,0,4,0,1,1,0,0,33,1,0
7,José Izquierdo,19.0,co COL,RM,25-050,10,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
8,Markus Suttner,29.0,at AUT,LB,30-132,90,56,47,9,0,0,2,4,9,0,0,0,0,50,0,0
9,Lewis Dunk,5.0,eng ENG,CB,25-278,90,59,58,0,0,0,2,0,0,0,0,0,0,52,1,0
10,Shane Duffy,22.0,ie IRL,CB,25-237,90,59,57,1,1,0,1,0,0,0,0,0,0,48,1,0
11,Bruno,2.0,es ESP,RB,36-329,45,24,23,1,0,0,0,0,1,0,0,0,0,18,0,0
12,Liam Rosenior,23.0,eng ENG,RB,33-048,45,20,14,5,0,0,0,0,5,0,0,0,0,15,1,1
13,Mathew Ryan,1.0,au AUS,GK,25-140,90,30,23,7,1,0,0,0,0,0,0,0,0,25,0,0
14,14 Players,,,,,990,494,450,39,6,0,11,31,15,11,9,0,0,391,5,10
