,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
0,Darren Bent,,eng ENG,FW,27-041,90,0,0,0,,,,0,0,,,,,,,0,,
1,Stewart Downing,,eng ENG,"FW,MF",26-240,90,0,0,0,,,,0,0,,,,,,,0,,
2,Marc Albrighton,,eng ENG,"DF,FW",21-121,60,0,0,0,,,,0,0,,,,,,,0,,
3,Gabriel Agbonlahor,,eng ENG,"FW,MF",24-157,30,0,0,0,,,,0,0,,,,,,,0,,
4,Jean Makoun,,cm CMR,MF,27-294,90,0,0,0,,,,0,0,,,,,,,0,,
5,Ashley Young,,eng ENG,"DF,FW",25-253,90,0,0,0,,,,1,0,,,,,,,0,,
6,Nigel Reo-Coker,,eng ENG,MF,26-309,59,0,0,0,,,,0,0,,,,,,,0,,
7,Robert Pirès,,fr FRA,"FW,MF",37-141,31,0,0,0,,,,0,0,,,,,,,0,,
8,Nathan Baker,,eng ENG,DF,19-330,32,0,0,0,,,,0,0,,,,,,,0,,
9,Fabian Delph,,eng ENG,"DF,MF",21-118,58,0,0,0,,,,0,0,,,,,,,0,,
10,Chris Herd,,au AUS,"DF,MF",21-349,90,0,0,0,,,,0,0,,,,,,,0,,
11,Carlos Cuéllar,,es ESP,DF,29-208,90,0,0,0,,,,0,0,,,,,,,0,,
12,Kyle Walker,,eng ENG,"DF,MF",20-295,90,0,0,0,,,,0,0,,,,,,,0,,
13,Brad Friedel,,us USA,GK,39-305,90,0,0,0,,,,0,0,,,,,,,0,,
14,14 Players,,,,,990,0,0,0,,,,1,0,,,,,,,0,,
