,num,joueur
0,,Jussi Jääskeläinen
1,,Kevin Davies
2,,Johan Elmander
3,,Matthew Taylor
4,,Sam Ricketts
5,,Lee Chung-yong
6,,Zat Knight
7,,Gary Cahill
8,,Paul Robinson
9,,Stuart Holden
10,,Fabrice Muamba
