,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Dwight Gayle,9.0,eng ENG,FW,27-088,63,3,2,0,2,1,0,0,,0,0,0,0,0,3,0,0
1,Joselu,21.0,es ESP,FW,27-292,27,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
2,Christian Atsu,30.0,gh GHA,LW,26-003,90,1,1,1,0,0,1,2,50.0,1,3,0,3,1,2,2,0
3,Matt Ritchie,11.0,sct SCO,RW,28-125,90,1,0,0,0,1,1,2,50.0,1,1,0,1,2,3,1,0
4,Ayoze Pérez,17.0,es ESP,AM,24-168,90,1,1,0,1,0,0,2,0.0,2,2,0,2,0,1,2,0
5,Mohamed Diamé,10.0,sn SEN,DM,30-213,90,5,4,0,4,1,1,2,50.0,1,6,1,5,0,5,0,0
6,Jonjo Shelvey,8.0,eng ENG,DM,25-320,81,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0
7,Mikel Merino,23.0,es ESP,DM,21-205,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
8,Paul Dummett,3.0,wls WAL,LB,26-109,90,2,1,1,1,0,0,1,0.0,1,2,1,1,2,4,6,0
9,Ciaran Clark,2.0,ie IRL,CB,28-109,90,3,2,1,2,0,1,1,100.0,0,0,0,0,1,4,5,0
10,Jamaal Lascelles,6.0,eng ENG,CB,24-063,90,2,2,0,2,0,1,1,100.0,0,0,0,0,1,3,2,0
11,DeAndre Yedlin,22.0,us USA,RB,24-188,90,3,2,1,1,1,2,2,100.0,0,2,1,1,1,4,2,0
12,Karl Darlow,26.0,eng ENG,GK,27-097,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
13,13 Players,,,,,990,22,16,4,14,4,7,14,50.0,7,16,3,13,8,30,22,0
