,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Che Adams,10.0,sct SCO,FW,26-031,90,14,14,0,0,0,0,1,0,0,0,0,0,7,0,0
1,Mohamed Elyounoussi,24.0,no NOR,AM,28-009,60,15,15,0,0,1,1,0,0,0,0,0,0,8,0,1
2,Adam Armstrong,9.0,eng ENG,FW,25-184,30,12,11,1,0,0,0,0,0,0,0,0,0,8,0,1
3,Stuart Armstrong,17.0,sct SCO,AM,30-136,61,14,11,3,0,0,0,1,1,0,0,0,0,11,0,0
4,Joe Aribo,7.0,ng NGA,AM,26-023,29,10,10,0,0,0,0,0,0,0,0,0,0,7,0,0
5,Roméo Lavia,45.0,be BEL,"CM,DM",18-219,90,27,27,0,0,0,1,0,0,0,0,0,0,22,0,1
6,James Ward-Prowse,8.0,eng ENG,"CM,DM",27-285,90,45,38,7,4,0,2,4,1,2,1,1,0,32,0,1
7,Moussa Djenepo,19.0,ml MLI,"WB,LB",24-059,89,43,36,6,0,0,0,3,6,0,0,0,0,29,1,3
8,Jack Stephens,5.0,eng ENG,LB,28-198,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Kyle Walker-Peters,2.0,eng ENG,"WB,RB",25-122,90,36,23,13,1,0,0,5,12,0,0,0,0,22,0,3
10,Mohammed Salisu,22.0,gh GHA,CB,23-118,90,65,59,6,1,0,1,0,5,0,0,0,0,44,0,2
11,Jan Bednarek,35.0,pl POL,CB,26-123,69,32,29,3,3,0,0,0,0,0,0,0,0,25,0,0
12,Sekou Mara,18.0,fr FRA,AM,20-014,21,2,2,0,0,1,0,0,0,0,0,0,0,2,0,0
13,Armel Bella Kotchap,37.0,de GER,CB,20-245,90,31,31,0,0,0,0,1,0,0,0,0,0,19,0,1
14,Gavin Bazunu,31.0,ie IRL,GK,20-174,90,30,21,9,3,0,0,0,0,0,0,0,0,17,0,0
15,15 Players,,,,,990,377,328,48,12,2,5,15,25,2,1,1,0,253,1,13
