,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Che Adams,10.0,sct SCO,FW,26-031,90,0,0,0,1,2,1,1,0,2,0,0,0,2,3,10,23.1
1,Mohamed Elyounoussi,24.0,no NOR,AM,28-009,60,0,0,0,2,0,0,0,1,0,0,0,0,5,2,2,50.0
2,Adam Armstrong,9.0,eng ENG,FW,25-184,30,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
3,Stuart Armstrong,17.0,sct SCO,AM,30-136,61,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0.0
4,Joe Aribo,7.0,ng NGA,AM,26-023,29,0,0,0,0,0,0,0,0,1,0,0,0,4,0,2,0.0
5,Roméo Lavia,45.0,be BEL,"CM,DM",18-219,90,0,0,0,0,1,0,0,4,0,0,0,0,9,1,0,100.0
6,James Ward-Prowse,8.0,eng ENG,"CM,DM",27-285,90,0,0,0,0,1,0,4,0,2,0,0,0,7,4,1,80.0
7,Moussa Djenepo,19.0,ml MLI,"WB,LB",24-059,89,0,0,0,0,3,0,3,3,0,0,0,0,7,1,0,100.0
8,Jack Stephens,5.0,eng ENG,LB,28-198,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
9,Kyle Walker-Peters,2.0,eng ENG,"WB,RB",25-122,90,0,0,0,0,0,0,5,0,1,0,0,0,5,1,3,25.0
10,Mohammed Salisu,22.0,gh GHA,CB,23-118,90,1,0,0,4,0,0,0,1,1,0,0,0,8,2,0,100.0
11,Jan Bednarek,35.0,pl POL,CB,26-123,69,0,0,0,0,0,0,0,1,1,0,0,0,5,0,1,0.0
12,Sekou Mara,18.0,fr FRA,AM,20-014,21,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0.0
13,Armel Bella Kotchap,37.0,de GER,CB,20-245,90,0,0,0,1,3,0,1,4,0,0,0,0,4,3,1,75.0
14,Gavin Bazunu,31.0,ie IRL,GK,20-174,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
15,15 Players,,,,,990,1,0,0,10,11,1,15,14,9,0,0,0,63,17,23,42.5
