,num,joueur
0,1,Dean Henderson
1,3,Steve Cook
2,7,Neco Williams
3,9,Taiwo Awoniyi
4,10,Morgan Gibbs-White
5,20,Brennan Johnson
6,22,Ryan Yates
7,23,Remo Freuler
8,26,Scott McKenna
9,30,Willy Boly
10,32,Renan Lodi
