,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Teemu Pukki,22.0,fi FIN,FW,31-298,86,14,13,1,0,0,0,1,0,0,0,0,0,11,0,0
1,Sam Byram,3.0,eng ENG,FW,28-127,4,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0
2,Adam Idah,35.0,ie IRL,FW,20-344,90,12,12,0,0,0,0,0,0,0,0,0,0,7,0,0
3,Milot Rashica,17.0,xk KVX,LM,25-207,89,22,19,3,2,0,1,4,0,1,1,0,0,9,0,1
4,Przemysław Płacheta,11.0,pl POL,LM,23-304,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1
5,Jakob Sørensen,19.0,dk DEN,CM,23-324,20,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
6,Kenny McLean,23.0,sct SCO,CM,30-013,70,22,21,1,1,0,0,0,0,0,0,0,0,14,0,0
7,Pierre Lees-Melou,20.0,fr FRA,CM,28-241,90,32,32,0,0,0,0,0,0,0,0,0,0,21,0,0
8,Josh Sargent,24.0,us USA,RM,21-335,90,27,27,0,0,0,0,0,0,0,0,0,0,19,0,1
9,Brandon Williams,21.0,eng ENG,LB,21-140,90,38,26,12,1,0,0,0,11,0,0,0,0,23,0,0
10,Ben Gibson,4.0,eng ENG,CB,29-006,90,27,27,0,0,0,0,0,0,0,0,0,0,18,0,0
11,Grant Hanley,5.0,sct SCO,CB,30-062,90,21,20,1,1,0,0,0,0,0,0,0,0,12,0,0
12,Max Aarons,2.0,eng ENG,RB,22-017,90,40,21,18,1,0,0,0,17,0,0,0,0,21,1,1
13,Angus Gunn,28.0,sct SCO,GK,25-364,90,32,15,17,9,0,0,0,0,0,0,0,0,17,0,0
14,14 Players,,,,,990,299,245,53,15,0,2,5,28,1,1,0,0,178,1,4
