,num,joueur
0,,Jussi Jääskeläinen
1,,Ricardo Vaz Tê
2,,Mark Noble
3,,James Tomkins
4,,Joey O'Brien
5,,Mohamed Diamé
6,,Andy Carroll
7,,Winston Reid
8,,Kevin Nolan
9,,Matthew Taylor
10,,Matthew Jarvis
