,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Oumar Niasse,29.0,sn SEN,FW,28-347,84,18,18,0,0,0,0,0,0,0,0,0,0,10,0,1
1,Kenneth Zohore,10.0,dk DEN,FW,25-059,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,Junior Hoilett,33.0,ca CAN,LW,28-299,90,22,22,0,0,0,0,4,0,0,0,0,0,13,0,0
3,Josh Murphy,11.0,eng ENG,RW,24-035,89,17,17,0,0,0,0,1,0,0,0,0,0,7,0,4
4,Nathaniel Mendez-Laing,19.0,gt GUA,"RW,WB",26-350,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,Víctor Camarasa,21.0,es ESP,AM,24-307,90,22,17,5,1,0,0,3,0,2,0,0,2,12,0,0
6,Harry Arter,7.0,ie IRL,DM,29-093,79,24,20,3,2,0,0,1,0,0,0,0,0,16,1,0
7,Joe Ralls,8.0,eng ENG,"DM,CM",25-170,11,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
8,Aron Gunnarsson,17.0,is ISL,DM,29-343,90,36,29,7,1,0,0,0,6,0,0,0,0,26,0,0
9,Joe Bennett,3.0,eng ENG,LB,29-003,90,24,20,4,0,0,0,0,4,0,0,0,0,14,0,0
10,Bruno Ecuele Manga,5.0,ga GAB,CB,30-258,90,21,20,1,1,0,0,0,0,0,0,0,0,12,0,0
11,Sean Morrison,4.0,eng ENG,CB,28-082,90,22,19,3,0,0,0,0,3,0,0,0,0,14,0,0
12,Lee Peltier,2.0,eng ENG,RB,32-110,90,22,15,7,1,0,0,0,6,0,0,0,0,6,0,0
13,Neil Etheridge,1.0,ph PHI,GK,29-052,90,38,19,18,7,0,0,0,0,0,0,0,0,10,1,0
14,14 Players,,,,,990,270,220,48,13,0,0,9,19,2,0,0,2,144,2,5
