,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Richarlison,7.0,br BRA,FW,24-126,80,0,0,0,0,1,0,1,0,2,0,0,0,1,3,6,33.3
1,Salomón Rondón,33.0,ve VEN,FW,31-362,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0
2,Demarai Gray,11.0,jm JAM,LW,25-077,87,0,0,0,1,1,0,2,2,0,0,0,0,3,0,1,0.0
3,Alex Iwobi,17.0,ng NGA,LW,25-133,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,Andros Townsend,14.0,eng ENG,RW,30-059,90,1,0,0,1,1,0,4,2,0,0,0,0,4,0,0,
5,Lucas Digne,12.0,fr FRA,"LM,LB",28-055,90,0,0,0,0,0,0,5,3,0,0,0,0,5,4,4,50.0
6,Allan,6.0,br BRA,"CM,LM",30-248,90,0,0,0,0,1,0,0,0,2,0,0,0,7,0,0,
7,Abdoulaye Doucouré,16.0,ml MLI,"CM,RM",28-255,90,0,0,0,1,0,1,0,3,1,0,0,0,9,0,0,
8,Séamus Coleman,23.0,ie IRL,"RM,RB",32-337,90,0,0,0,0,0,1,4,0,1,0,0,0,6,1,2,33.3
9,Michael Keane,5.0,eng ENG,CB,28-245,90,0,0,0,0,1,0,0,3,0,0,0,0,6,2,4,33.3
10,Ben Godfrey,22.0,eng ENG,CB,23-241,60,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,71.4
11,André Gomes,21.0,pt POR,CM,28-045,30,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0.0
12,Yerry Mina,13.0,co COL,CB,26-355,90,0,0,0,0,0,0,0,2,0,0,0,0,3,9,1,90.0
13,Jordan Pickford,1.0,eng ENG,GK,27-190,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
14,14 Players,,,,,990,1,0,0,3,5,2,16,15,6,0,0,0,52,26,22,54.2
